,Unnamed: 0,fermi level,fermi width,e_form,gap is direct,mu_b,vbm,cbm,gap gllbsc
1284,1284,0.335579856067,0.0036749309468,1.54,True,1.608147626679532,6.357060815331504,6.357060815331504,0.0
1285,1285,0.163574311075,0.0018374654734,2.76,True,4.937223263571771,6.1687980282219295,6.1687980282219295,0.0
1286,1286,0.208536289296,0.0036749309468,0.7,True,3.877786959260869,6.1761750503730575,6.1761750503730575,0.0
1287,1287,0.173669516503,0.0018374654734,2.02,True,-0.7056622284698026,5.6728653212122575,5.6728653212122575,0.0
1288,1288,-0.0400784426354,0.0036749309468,3.42,True,0.0,5.8750345584784816,5.8750345584784816,0.0
1289,1289,0.169485553947,0.0018374654734,0.96,True,0.983101537059234,4.720217298828506,4.720217298828506,0.0
1290,1290,0.303926286736,0.0018374654734,1.46,True,0.0006552463757465432,5.278676215472907,5.278676215472907,0.0
1291,1291,0.170714313489,0.0018374654734,1.88,True,-1.1177074738546784,5.813678553267986,5.813678553267986,0.0
1292,1292,0.291254323347,0.0018374654734,0.98,True,0.5380609869135604,5.529646734029296,5.529646734029296,0.0
1293,1293,0.279490711209,0.0018374654734,1.88,True,0.0002155721543601885,4.984544291712218,4.984544291712218,0.0
1294,1294,0.310767794878,0.0018374654734,0.92,True,0.00041202086869063237,6.2312293680994175,6.2312293680994175,0.0
1295,1295,0.231332586095,0.0018374654734,2.3,True,-0.000318172110759192,5.48435304697492,5.48435304697492,0.0
1296,1296,0.170212212343,0.0018374654734,1.86,True,3.3692988847126735,4.9926099395652015,4.9926099395652015,0.0
1297,1297,0.16551592800200002,0.0018374654734,1.48,True,0.00468998124693698,5.508062335129837,5.508062335129837,0.0
1298,1298,0.311149939576,0.0018374654734,0.64,True,2.333246183359126,5.704237193940298,5.704237193940298,0.0
1299,1299,0.0759968552901,0.0018374654734,2.58,True,2.3329890485638987,5.128766533652418,5.128766533652418,0.0
1300,1300,0.222791310035,0.0018374654734,2.12,True,1.15812785519562,5.289349785672852,5.289349785672852,0.0
1301,1301,0.167243472388,0.0018374654734,2.26,True,-1.1137180399745192,5.76200972626516,5.76200972626516,0.0
1302,1302,0.295495607771,0.0036749309468,1.7,True,1.3555643248540512,6.431169922045384,6.431169922045384,0.0
1303,1303,0.141410737515,0.0018374654734,2.28,True,2.5776206718291297,6.6554052379162885,6.6554052379162885,0.0
1304,1304,0.145662721132,0.0018374654734,4.52,True,1.2192430609700369,5.252637269388353,5.252637269388353,0.0
1305,1305,0.252824989948,0.0018374654734,0.7,True,-1.2914729321020525e-05,5.8761791999236115,5.8761791999236115,0.0
1306,1306,0.415316061766,0.0018374654734,0.3,False,-0.000305183137073371,5.758880732362832,5.528880732362833,0.2
1307,1307,0.119874441452,0.0018374654734,3.74,True,-5.005928967169246,5.465749423855442,5.465749423855442,0.0
1308,1308,0.151304509874,0.0018374654734,1.26,True,-0.5081859246168997,5.3652771314788845,5.3652771314788845,0.0
1309,1309,0.252166374039,0.0018374654734,1.84,True,0.3831145897376319,5.9802566245965165,5.9802566245965165,0.0
1310,1310,0.235077340311,0.0018374654734,2.92,True,5.996525326647473,5.2850449511987385,5.2850449511987385,0.0
1311,1311,0.229340008548,0.0018374654734,1.46,True,2.8577332334495296,5.942400373025744,5.942400373025744,0.0
1312,1312,0.249158193071,0.0018374654734,0.74,True,0.0002933871747803352,6.360389705329496,6.360389705329496,0.0
1313,1313,0.151250282871,0.0036749309468,1.12,True,2.6082616443081457,6.695098971299551,6.695098971299551,0.0
1314,1314,0.231066458501,0.0036749309468,0.68,True,1.6176440317841292e-16,6.332365239829928,6.332365239829928,0.0
1315,1315,0.155516525323,0.0036749309468,1.12,True,-2.2742438841963083e-16,6.333950290637152,6.333950290637152,0.0
1316,1316,0.0972215490853,0.0018374654734,2.86,True,-0.6125950307207912,5.4001013501134745,5.4001013501134745,0.0
1317,1317,0.339205436023,0.0018374654734,1.42,True,1.505618188027718,5.845879002997179,5.845879002997179,0.0
1318,1318,0.162942876341,0.0018374654734,1.78,True,1.9999259891823211,6.062982296382892,6.062982296382892,0.0
1319,1319,0.251627654332,0.0036749309468,1.32,True,4.15372625270158,6.355158450616907,6.355158450616907,0.0
1320,1320,0.327466861058,0.0036749309468,1.48,True,0.7620229878337492,6.9008178784443786,6.9008178784443786,0.0
1321,1321,0.275950973381,0.0018374654734,1.18,True,-4.276080788478986e-05,6.315951622091258,6.315951622091258,0.0
1322,1322,0.156564874392,0.0018374654734,2.14,True,5.075107331549369,5.816970939592197,5.816970939592197,0.0
1323,1323,0.106291400686,0.0018374654734,2.54,True,2.999995080915152,5.752140703945693,5.752140703945693,0.0
1324,1324,0.124661178617,0.0018374654734,1.22,True,3.1812388483758802,5.52948112531335,5.52948112531335,0.0
1325,1325,0.169451574513,0.0018374654734,0.54,True,0.2644084010601162,5.5231170313613935,5.5231170313613935,0.0
1326,1326,0.333988355322,0.0036749309468,1.1,True,3.0661751741779666e-14,5.9643794572761095,5.9643794572761095,0.0
1327,1327,0.206968209011,0.0018374654734,2.14,True,0.7683538547172899,6.293635883638817,6.293635883638817,0.0
1328,1328,0.281440440846,0.0018374654734,0.12,True,0.9996855899513406,5.808061107433073,5.808061107433073,0.0
1329,1329,0.207244002412,0.0018374654734,1.16,True,0.005438255970478423,5.509889566375388,5.509889566375388,0.0
1330,1330,0.412674510626,0.0036749309468,1.02,True,2.4365191629997085e-12,5.74126913117684,5.74126913117684,0.0
1331,1331,0.201536997956,0.0036749309468,1.4,True,3.696894258107561,6.064968111024648,6.064968111024648,0.0
1332,1332,0.372525643183,0.0018374654734,0.38,True,0.0013020658703304375,5.615926710561848,5.615926710561848,0.0
1333,1333,0.195578953277,0.0018374654734,2.04,True,0.0065246134684358035,5.979334412446204,5.979334412446204,0.0
1334,1334,0.0905660781061,0.0018374654734,0.44,True,0.9954056362029604,5.542933251847702,5.542933251847702,0.0
1335,1335,0.212334359564,0.0018374654734,1.76,True,2.371064143045647,5.719538543577832,5.719538543577832,0.0
1336,1336,0.213694406358,0.0036749309468,2.06,True,2.751077474873085,6.678506863240278,6.678506863240278,0.0
1337,1337,0.145561384541,0.0036749309468,1.24,True,-2.124964492765616e-15,6.123564690792503,6.123564690792503,0.0
1338,1338,0.445536639478,0.0018374654734,0.74,True,0.0013115139163453193,5.733638220886728,5.733638220886728,0.0
1339,1339,0.244690342645,0.0018374654734,0.52,True,-3.0503757527267976,5.8640030929643165,5.8640030929643165,0.0
1340,1340,0.122122426597,0.0036749309468,1.16,True,-3.3903006414176316e-05,6.5469714636635095,6.5469714636635095,0.0
1341,1341,0.212057050484,0.0018374654734,0.96,True,3.5776709793258306,5.674116429667821,5.674116429667821,0.0
1342,1342,0.218740963236,0.0018374654734,0.42,True,0.4828742685050749,5.236111744856611,5.236111744856611,0.0
1343,1343,0.124015244195,0.0018374654734,2.02,True,1.9062679246429293,5.289070802777697,5.289070802777697,0.0
1344,1344,0.188818011867,0.0018374654734,2.2,True,1.3324446447352436,4.811057297757297,4.811057297757297,0.0
1345,1345,0.224283317251,0.0018374654734,2.2,True,-1.1314835884567662,5.576218470158646,5.576218470158646,0.0
1346,1346,0.230953041644,0.0018374654734,2.52,True,0.30507310193322823,4.7159183688349895,4.7159183688349895,0.0
1347,1347,0.335283446747,0.0018374654734,1.38,True,0.9563778258094399,5.977746390624369,5.977746390624369,0.0
1348,1348,0.165579644434,0.0018374654734,1.86,True,1.003810268707145,5.098987839392262,5.098987839392262,0.0
1349,1349,0.32279260329500004,0.0018374654734,1.26,True,-1.1185877955148178,5.63292302383333,5.63292302383333,0.0
1350,1350,0.182494157431,0.0018374654734,1.38,True,1.5471380265807966e-07,5.9192106182279165,5.9192106182279165,0.0
1351,1351,0.289193106894,0.0018374654734,0.9,True,-0.00043646932264133497,5.457781960263143,5.457781960263143,0.0
1352,1352,0.174201249984,0.0018374654734,2.04,True,2.0887049523576,6.322640043075945,6.322640043075945,0.0
1353,1353,0.355364755509,0.0036749309468,0.94,True,0.4847042256063006,5.809442220424371,5.809442220424371,0.0
1354,1354,0.17812360633299998,0.0018374654734,0.72,True,0.001662314145175259,5.935019719759878,5.935019719759878,0.0
1355,1355,0.352184982019,0.0018374654734,1.42,True,-2.0318312232703306e-05,6.0685444844945655,6.0685444844945655,0.0
1356,1356,0.238062859637,0.0036749309468,1.68,True,2.8006954652101386,6.2526286439736785,6.2526286439736785,0.0
1357,1357,0.170664768125,0.0018374654734,1.92,True,-0.008525625962915506,5.602067150889122,5.602067150889122,0.0
1358,1358,0.184292089838,0.0036749309468,1.28,True,2.2030902040769282,6.725953269451073,6.725953269451073,0.0
1359,1359,0.31477573973,0.0018374654734,1.5,False,2.182057780153457e-05,6.6433756361173675,6.033375636117368,0.6
1360,1360,0.27929185591600003,0.0018374654734,1.22,True,0.004878662289433677,6.0155627281139745,6.0155627281139745,0.0
1361,1361,0.172027609489,0.0036749309468,0.56,True,1.6010530907088973e-15,6.319882409016169,5.619882409016171,0.7
1362,1362,0.322317646879,0.0018374654734,0.7,True,2.9992081953295653,5.946779126314522,5.946779126314522,0.0
1363,1363,-0.0026265231677,0.0018374654734,2.08,True,0.0,4.68502661301981,4.68502661301981,0.0
1364,1364,0.304618234969,0.0018374654734,1.76,True,-0.003882124417458831,6.290531915565423,6.290531915565423,0.0
1365,1365,0.121032577313,0.0036749309468,2.2,True,-0.09198878022942457,5.559878790290557,5.559878790290557,0.0
1366,1366,0.269814783334,0.0036749309468,0.8,True,2.6263917305868745e-05,6.375423120909991,6.375423120909991,0.0
1367,1367,0.214685800753,0.0018374654734,2.06,True,3.9328838654987015,5.941142106729796,5.941142106729796,0.0
1368,1368,0.125813343115,0.0036749309468,2.24,True,5.222034118554265e-15,6.315617887830823,6.315617887830823,0.0
1369,1369,0.201069875239,0.0036749309468,0.88,True,-5.896615699733117e-16,6.687933443612008,6.687933443612008,0.0
1370,1370,0.175365153585,0.0036749309468,1.34,True,0.2760136407333054,6.325743721083168,6.325743721083168,0.0
1371,1371,0.217543658358,0.0018374654734,1.26,True,0.0040528342832306654,6.238548220725678,6.238548220725678,0.0
1372,1372,0.16878452026,0.0018374654734,0.96,True,-3.0747024399350256,5.568780179814863,5.568780179814863,0.0
1373,1373,0.272212434608,0.0036749309468,0.64,True,8.658750189086911e-15,6.334283689145537,6.334283689145537,0.0
1374,1374,0.16034861868699998,0.0018374654734,1.28,True,2.3886766564504818,5.6775331518330825,5.6775331518330825,0.0
1375,1375,0.123746374429,0.0036749309468,2.04,True,-0.5749422437661883,6.243654615380581,6.243654615380581,0.0
1376,1376,0.187241759326,0.0036749309468,0.68,True,-0.7373311014203879,5.764105068354225,5.764105068354225,0.0
1377,1377,0.395124697964,0.0018374654734,1.34,True,2.763076353286084,5.8990403332599675,5.8990403332599675,0.0
1378,1378,0.223336387008,0.0018374654734,2.1,True,-2.749932374097855,5.221645532553244,5.221645532553244,0.0
1379,1379,0.205042848504,0.0018374654734,1.68,True,0.017722358906375746,5.565785933594492,5.565785933594492,0.0
1380,1380,0.217168161438,0.0018374654734,1.06,True,1.3337058407117637,5.91601115474545,5.91601115474545,0.0
1381,1381,0.24557288053000004,0.0018374654734,1.9,True,1.7189312779838168,6.110829265928773,6.110829265928773,0.0
1382,1382,0.130236876708,0.0018374654734,2.36,True,-0.0009730639968164168,5.2856289965234255,5.2856289965234255,0.0
1383,1383,0.290829183519,0.0036749309468,0.66,True,3.060131267127801e-15,6.361752378237482,6.361752378237482,0.0
1384,1384,0.225638980507,0.0036749309468,1.14,True,1.0000475895811594,5.411945746654923,5.411945746654923,0.0
1385,1385,0.217417005155,0.0036749309468,1.58,True,2.3402087556689824e-07,6.726183989582977,6.726183989582977,0.0
1386,1386,0.331519324669,0.0018374654734,1.32,True,0.005946357233412412,5.786935463758647,5.786935463758647,0.0
1387,1387,0.239814565925,0.0036749309468,0.74,True,4.155639229158826,6.178046180408948,6.178046180408948,0.0
1388,1388,0.22341711971,0.0018374654734,1.22,True,2.2999741789883537,4.827002474417254,4.827002474417254,0.0
1389,1389,0.353795649668,0.0018374654734,1.6,True,0.012371351879371772,5.879489775359619,5.879489775359619,0.0
1390,1390,0.233800403506,0.0018374654734,0.98,True,2.492924260254785,5.474239999409874,5.474239999409874,0.0
1391,1391,0.25060011832400003,0.0018374654734,1.92,True,0.0017875991839844114,6.449303947318697,6.449303947318697,0.0
1392,1392,0.202828384958,0.0018374654734,1.88,True,-0.06916246567807594,5.370301541256224,5.370301541256224,0.0
1393,1393,0.160590175503,0.0036749309468,1.24,True,4.071846614675916,5.8014552958239785,5.8014552958239785,0.0
1394,1394,0.15194458833,0.0036749309468,1.34,True,-8.674192079390122e-11,6.3620399204481926,6.3620399204481926,0.0
1395,1395,0.266309487218,0.0018374654734,1.28,True,1.6848286758781938,5.951811588378475,5.951811588378475,0.0
1396,1396,0.303312935252,0.0018374654734,1.56,True,1.1947367358544611e-05,6.0127103757557165,6.0127103757557165,0.0
1397,1397,0.1188711585,0.0036749309468,1.18,True,1.9966598687765689,6.010421870148712,6.010421870148712,0.0
1398,1398,0.193871641105,0.0036749309468,0.78,True,0.0,6.225284041879325,6.225284041879325,0.0
1399,1399,0.286454050681,0.0018374654734,0.86,True,0.02403258342020109,5.626596350339921,5.626596350339921,0.0
1400,1400,0.272120295136,0.0018374654734,1.48,True,3.6494952872854687,5.965405368503723,5.965405368503723,0.0
1401,1401,0.190668260322,0.0036749309468,0.38,True,2.9033870774242127e-07,6.372240182168166,6.372240182168166,0.0
1402,1402,0.329944211391,0.0018374654734,1.38,True,0.4922801496637206,6.0310274166933455,6.0310274166933455,0.0
1403,1403,0.114438152625,0.0018374654734,1.72,True,2.5016893332542454,5.361231243739353,5.361231243739353,0.0
1404,1404,0.159815076457,0.0018374654734,1.68,True,0.0,4.796637465707531,4.796637465707531,0.0
1405,1405,0.205971781431,0.0018374654734,1.46,True,-4.515968713916265,5.753098702256144,5.753098702256144,0.0
1406,1406,0.136619044464,0.0018374654734,1.58,True,2.09012115027868,5.635977019432822,5.635977019432822,0.0
1407,1407,0.20530408145,0.0018374654734,1.34,True,-3.0852774371454466,5.894421340069426,5.894421340069426,0.0
1408,1408,0.254269475964,0.0036749309468,0.9,True,1.5963414565877831,5.6667646401575045,5.6667646401575045,0.0
1409,1409,0.16935102426100002,0.0018374654734,1.58,True,1.356101510515043,5.960323487462692,5.960323487462692,0.0
1410,1410,0.152756988147,0.0018374654734,1.78,True,-3.91010046805942,5.6815633979140765,5.6815633979140765,0.0
1411,1411,0.199893277808,0.0018374654734,0.88,True,0.18440514983090145,5.75785460247869,5.75785460247869,0.0
1412,1412,0.4487205711300001,0.0018374654734,0.98,True,0.4301845120434642,5.660071414701711,5.660071414701711,0.0
1413,1413,-0.0163100907191,0.0036749309468,2.54,True,0.0,4.932737648256512,4.932737648256512,0.0
1414,1414,0.285333286331,0.0036749309468,0.54,True,2.6737899938098543e-16,6.049587938288786,6.049587938288786,0.0
1415,1415,0.197925306217,0.0036749309468,0.88,True,0.0001156810711897549,7.030479740635716,7.030479740635716,0.0
1416,1416,0.30942130729,0.0018374654734,0.82,True,-2.3877348469227844,5.834365631470872,5.834365631470872,0.0
1417,1417,0.112971646637,0.0018374654734,2.32,True,-0.9481324108592972,5.594852865498178,5.594852865498178,0.0
1418,1418,0.193432770021,0.0018374654734,1.5,True,-0.640986761953785,5.3017764473215285,5.3017764473215285,0.0
1419,1419,0.22749770066,0.0018374654734,1.4,True,1.2292821637310318,6.000158849601058,6.000158849601058,0.0
1420,1420,0.19779923242,0.0018374654734,1.94,True,-0.000184139774318354,5.7247886965040875,5.7247886965040875,0.0
1421,1421,0.203468559802,0.0018374654734,1.04,True,3.0997081031641587,5.8401682823754175,5.8401682823754175,0.0
1422,1422,0.15327236559,0.0036749309468,1.92,True,1.921322169974521,6.190482444893467,6.190482444893467,0.0
1423,1423,0.312818236067,0.0018374654734,2.12,True,2.616506049265954,5.773006217307955,5.773006217307955,0.0
1424,1424,0.09005777247739999,0.0018374654734,1.32,True,1.880784003441295,5.087335424513411,5.087335424513411,0.0
1425,1425,0.226518057864,0.0018374654734,1.08,True,1.9770813218843488,5.399946221593084,5.399946221593084,0.0
1426,1426,0.14915907136499998,0.0036749309468,1.36,True,-0.007466186186800752,6.5183209630589465,6.5183209630589465,0.0
1427,1427,0.0566295821024,0.0018374654734,3.78,True,5.5438258090839945,5.730840989548173,5.730840989548173,0.0
1428,1428,0.195548863294,0.0036749309468,1.14,True,0.9551631276036296,5.706807114636952,5.706807114636952,0.0
1429,1429,0.200946889936,0.0036749309468,1.94,True,1.3854801082256911,6.612596603178365,6.612596603178365,0.0
1430,1430,0.248600802965,0.0018374654734,0.62,True,3.483340215578927,5.9849832277270245,5.9849832277270245,0.0
1431,1431,0.211362518524,0.0018374654734,1.52,True,3.513662405186832,6.08750769520659,6.08750769520659,0.0
1432,1432,0.196476406689,0.0018374654734,0.98,True,1.9999999626965912,5.164726714936953,5.164726714936953,0.0
1433,1433,0.195089183214,0.0018374654734,1.36,True,0.0024105948389099296,6.382720682566039,6.382720682566039,0.0
1434,1434,0.142423582608,0.0018374654734,0.12,True,0.9980435528042158,5.188721197668132,5.188721197668132,0.0
1435,1435,0.262163983128,0.0036749309468,1.72,True,3.1747407336495748,6.460748413549013,6.460748413549013,0.0
1436,1436,0.135025744956,0.0018374654734,2.5,True,0.7884093013584033,6.255052734435138,6.255052734435138,0.0
1437,1437,0.30535755319,0.0036749309468,1.78,True,3.812514621527882,6.630852410213532,6.630852410213532,0.0
1438,1438,0.0579528467733,0.0036749309468,2.4,True,0.0,5.5706903262878,5.5706903262878,0.0
1439,1439,0.228262133589,0.0018374654734,0.1,True,-3.5861876491161904,5.594346895663059,5.594346895663059,0.0
1440,1440,0.109642883649,0.0018374654734,2.84,True,1.641012960921394,4.746507316813738,4.746507316813738,0.0
1441,1441,0.353110347204,0.0036749309468,1.26,True,2.0236183611808327,6.108478806025643,6.108478806025643,0.0
1442,1442,0.2395807588,0.0018374654734,1.66,True,1.839373018904258,5.763698260668777,5.763698260668777,0.0
1443,1443,0.248938979102,0.0018374654734,0.88,True,-2.9541684183210037,6.001016069259473,6.001016069259473,0.0
1444,1444,0.281918456666,0.0018374654734,2.44,True,-3.0941170068274686,5.933702243293832,5.933702243293832,0.0
1445,1445,0.24950792478,0.0018374654734,2.12,True,3.569509173802232,5.759178572654388,5.759178572654388,0.0
1446,1446,0.327923362387,0.0018374654734,1.1,True,2.5816909985838947,5.577341789631971,5.577341789631971,0.0
1447,1447,0.201962751176,0.0036749309468,0.92,True,-0.9585460787814699,5.644028988263881,5.644028988263881,0.0
1448,1448,0.279859150516,0.0018374654734,0.34,True,0.00015269353990277068,5.961519735228051,5.961519735228051,0.0
1449,1449,0.365768731805,0.0036749309468,0.16,False,1.3324699538884295e-15,8.759803386972294,2.259803386972294,6.5
1450,1450,0.220368871065,0.0018374654734,0.86,True,0.008666463885230513,5.709524535622691,5.709524535622691,0.0
1451,1451,0.184580060215,0.0018374654734,1.04,True,2.000229664850377,5.7646778000203325,5.7646778000203325,0.0
1452,1452,0.238223588858,0.0036749309468,0.84,True,4.1190026974147225,5.408380386630203,5.408380386630203,0.0
1453,1453,0.384844829938,0.0018374654734,0.78,True,0.0005787865183464193,5.651478211941414,5.651478211941414,0.0
1454,1454,0.197684550611,0.0018374654734,2.76,True,0.19325548693464967,5.971667461108291,5.971667461108291,0.0
1455,1455,0.175669617216,0.0018374654734,1.08,True,6.852159057402218e-05,5.740346694903606,5.740346694903606,0.0
1456,1456,0.250291833459,0.0036749309468,1.64,True,0.3281759951189365,6.146521880092656,6.146521880092656,0.0
1457,1457,0.125303382052,0.0018374654734,1.5,True,2.9999999911761788,5.469647937791119,5.469647937791119,0.0
1458,1458,0.295780679033,0.0018374654734,0.46,False,-1.2403525476948705e-05,6.831292238219413,3.431292238219413,3.4
1459,1459,0.246899694678,0.0018374654734,2.5,True,5.4919947424722615,5.1841967047984845,5.1841967047984845,0.0
1460,1460,0.333113312004,0.0018374654734,0.86,True,0.4528383879464074,6.057997965314858,6.057997965314858,0.0
1461,1461,0.328854321394,0.0018374654734,1.28,True,0.63419846129767,6.107915346409693,6.107915346409693,0.0
1462,1462,0.16732776148700002,0.0018374654734,1.08,True,1.3041342520521615,5.7668010265239324,5.7668010265239324,0.0
1463,1463,0.199682308552,0.0018374654734,0.82,True,0.2614771546050534,4.772201140562406,4.772201140562406,0.0
1464,1464,0.220824949107,0.0018374654734,1.52,True,0.00036906086877408484,5.489274504496992,5.489274504496992,0.0
1465,1465,0.238948548758,0.0036749309468,1.42,True,6.768995467254514e-06,6.278210954933803,6.278210954933803,0.0
1466,1466,0.29927237296,0.0018374654734,1.6,True,-0.05972811475958401,5.973240790887443,5.973240790887443,0.0
1467,1467,0.28051884930300003,0.0036749309468,1.8,True,0.9191051854589708,6.467299921532447,6.467299921532447,0.0
1468,1468,0.202846516618,0.0018374654734,0.4,True,0.9998847717049522,5.0318724940730775,5.0318724940730775,0.0
1469,1469,0.206834082682,0.0018374654734,0.9,True,0.005791605995336013,5.411701644322407,5.411701644322407,0.0
1470,1470,0.17591481723000002,0.0018374654734,0.32,True,2.160084436168786,5.211330861326396,5.211330861326396,0.0
1471,1471,0.28969420712,0.0018374654734,1.9,True,-0.964281232360482,6.608613916389741,6.608613916389741,0.0
1472,1472,0.28275513890500004,0.0018374654734,3.12,True,1.2627147908581409,6.21620961420907,6.21620961420907,0.0
1473,1473,0.279772656003,0.0018374654734,1.0,True,-0.00195334801659155,5.718387997630192,5.718387997630192,0.0
1474,1474,0.27553736965,0.0036749309468,0.74,True,-3.708369860665453e-13,5.545153705124725,5.545153705124725,0.0
1475,1475,0.268750417565,0.0018374654734,1.54,True,0.059362428879165235,5.544769801929719,5.544769801929719,0.0
1476,1476,0.197746344304,0.0018374654734,0.44,True,0.0044471178544789325,6.0331250955026325,6.0331250955026325,0.0
1477,1477,0.267174248738,0.0018374654734,0.52,True,0.0187289013982408,5.269739895703808,5.269739895703808,0.0
1478,1478,0.07862894613730001,0.0018374654734,2.02,True,1.9999543506337023,5.234010037723147,5.234010037723147,0.0
1479,1479,0.259897522772,0.0036749309468,1.1,True,2.9156097178161104,6.463817132911871,6.463817132911871,0.0
1480,1480,0.174504432919,0.0018374654734,1.74,True,3.6489405743564336,5.966321953124727,5.966321953124727,0.0
1481,1481,0.380594904019,0.0018374654734,0.66,True,0.0011570016959296936,5.34606490819879,5.34606490819879,0.0
1482,1482,0.194890914608,0.0018374654734,0.48,True,-0.003399487874367049,6.010614817806381,6.010614817806381,0.0
1483,1483,0.263483124395,0.0018374654734,1.98,True,0.1872348047068257,5.586700338667411,5.586700338667411,0.0
1484,1484,0.231086294331,0.0036749309468,1.08,True,1.0668947683575531,6.726064497052362,6.726064497052362,0.0
1485,1485,0.17869229375700002,0.0036749309468,2.48,True,4.313102148894067,6.584069236445463,6.584069236445463,0.0
1486,1486,0.189177010146,0.0036749309468,1.54,True,1.813776964276161e-13,6.990085936508808,6.990085936508808,0.0
1487,1487,0.227778393897,0.0018374654734,0.62,False,0.0007509739261753207,7.0970880223328825,4.657088022332884,2.4
1488,1488,0.17206270157900005,0.0018374654734,1.04,True,0.008796394630984139,5.774643486645122,5.774643486645122,0.0
1489,1489,0.155162315945,0.0018374654734,1.72,True,-3.591732824759224e-05,6.037021183630196,6.037021183630196,0.0
1490,1490,0.288200015262,0.0018374654734,1.82,True,2.629615174568578,6.196903055726177,6.196903055726177,0.0
1491,1491,0.15326496965999994,0.0018374654734,1.1,True,-0.07203782803380204,5.194292085845028,5.194292085845028,0.0
1492,1492,0.262699809085,0.0018374654734,1.14,True,0.2553477469409539,6.067934091155673,6.067934091155673,0.0
1493,1493,0.240729429951,0.0018374654734,1.04,True,-0.0003766063021067538,6.163752938279531,6.163752938279531,0.0
1494,1494,0.0329797514116,0.0018374654734,4.18,True,1.6318162386035997,5.288828720686805,5.288828720686805,0.0
1495,1495,0.170560920014,0.0036749309468,2.34,True,0.0,7.111341756096366,7.111341756096366,0.0
1496,1496,0.167574453934,0.0018374654734,1.4,True,2.999905304118501,5.1772092444104025,5.1772092444104025,0.0
1497,1497,0.260781283147,0.0018374654734,1.42,True,0.20160907413352194,5.9819653696212765,5.9819653696212765,0.0
1498,1498,0.257300595426,0.0018374654734,1.94,True,0.9209739001956956,6.054998491133526,6.054998491133526,0.0
1499,1499,0.242343669683,0.0018374654734,2.24,True,4.16644247178721,6.119375761004712,6.119375761004712,0.0
1500,1500,0.0272585424138,0.0036749309468,2.02,True,0.0,4.844011816913113,4.844011816913113,0.0
1501,1501,0.25204875699,0.0018374654734,1.54,True,-0.9041838018858376,5.788261427341378,5.788261427341378,0.0
1502,1502,0.315393210341,0.0036749309468,0.94,True,0.6864022808646055,5.863076940314933,5.863076940314933,0.0
1503,1503,0.163904544278,0.0018374654734,2.62,True,3.997516539525012,5.978360144539736,5.978360144539736,0.0
1504,1504,0.156336133087,0.0036749309468,1.4,True,0.0,5.218157520993578,5.218157520993578,0.0
1505,1505,0.194103567474,0.0036749309468,0.82,True,1.0040261403991728,6.233632646175742,6.233632646175742,0.0
1506,1506,0.17563672398299998,0.0036749309468,1.22,True,0.3043218317702525,6.741170513904778,6.741170513904778,0.0
1507,1507,0.204497894869,0.0018374654734,1.92,True,0.5529871223137626,5.6780426056932045,5.6780426056932045,0.0
1508,1508,0.171002719346,0.0036749309468,1.56,True,1.261664750932599,5.506030546696718,5.506030546696718,0.0
1509,1509,0.241870374621,0.0036749309468,0.78,True,6.997617637136201,6.016905619718622,6.016905619718622,0.0
1510,1510,0.21428852768,0.0018374654734,1.84,True,1.0253286091169789,6.0533504354575465,6.0533504354575465,0.0
1511,1511,0.303565495578,0.0018374654734,1.52,True,1.7196665417910972,5.312378954974875,5.312378954974875,0.0
1512,1512,0.145002379285,0.0018374654734,0.94,True,-8.958543084051031e-05,6.081395431609674,6.081395431609674,0.0
1513,1513,0.297825156941,0.0036749309468,1.52,True,2.7271129420476976,6.389331818499652,6.389331818499652,0.0
1514,1514,0.0549301261878,0.0018374654734,2.9,True,2.1842118013776286,5.327703488562246,5.327703488562246,0.0
1515,1515,0.17505911995700002,0.0018374654734,2.34,True,0.985839247457207,6.118777750521502,6.118777750521502,0.0
1516,1516,0.147942775201,0.0018374654734,2.64,True,4.407152293348591,6.227470937360157,6.227470937360157,0.0
1517,1517,0.190840757048,0.0018374654734,2.86,True,1.1176804629253383,5.796782886262196,5.796782886262196,0.0
1518,1518,0.152040981144,0.0036749309468,0.86,True,2.004192473701776,6.029411015953839,6.029411015953839,0.0
1519,1519,0.185305213044,0.0018374654734,0.74,True,1.987878949745904,5.399325529184941,5.399325529184941,0.0
1520,1520,0.158182367267,0.0018374654734,1.64,True,2.369190490361988,5.6657402173583575,5.6657402173583575,0.0
1521,1521,0.202587482897,0.0036749309468,0.6,True,-5.20103712162578e-15,5.400128021034321,5.400128021034321,0.0
1522,1522,0.247828107114,0.0036749309468,0.94,True,2.0262105314631347,5.80386804579373,5.80386804579373,0.0
1523,1523,0.239833538963,0.0018374654734,1.18,True,0.1573779236727333,6.082529549121907,6.082529549121907,0.0
1524,1524,0.239588565778,0.0018374654734,0.98,True,2.485272949760933,6.099893367727063,6.099893367727063,0.0
1525,1525,0.318795403336,0.0018374654734,1.24,True,0.8933891648901096,5.551015937601599,5.551015937601599,0.0
1526,1526,0.18672238915,0.0018374654734,1.82,True,0.3655925652639382,6.192328381202303,6.192328381202303,0.0
1527,1527,0.17378788383699995,0.0018374654734,0.82,True,5.1786225576606695,5.266149117938428,5.266149117938428,0.0
1528,1528,0.249319839995,0.0018374654734,1.56,True,0.8851652881696491,6.322465191221204,6.322465191221204,0.0
