,Unnamed: 0,nsites,space_group,volume,elastic_anisotropy,G_Reuss,G_VRH,G_Voigt,K_Reuss,K_VRH,K_Voigt,poisson_ratio
196,196,2,123,27.571155028000003,0.923117387928,87.69375563930002,95.7858303366,103.877905034,233.005957266,233.046986865,233.08801646400002,0.319255374024
197,197,8,59,104.55962553799999,0.5929734548260001,48.4688911112,51.3409325107,54.212973910100004,139.550768344,139.58006664200002,139.609364939,0.336174240036
198,198,4,123,56.654690069,0.547193204066,77.8753111554,82.1266223945,86.37793363360001,195.852875452,195.978281952,196.103688452,0.316151294428
199,199,4,221,45.487299691800004,1.49571346586,73.3758403825,84.350602611,95.32536483950001,179.503931296,179.50590091700005,179.507870538,0.296865721329
200,200,12,216,267.710851454,0.540339829909,6.546984180630001,6.90074381248,7.254503444339999,55.4471208469,55.447120847,55.447120847200004,0.440250578011
201,201,10,87,174.90588553,1.06845061699,27.941128979899997,30.9264428263,33.9117566727,128.544694024,128.546023663,128.547353302,0.388637503434
202,202,6,194,85.0058342552,0.126964885429,116.38899227600001,117.76283429700001,119.136676319,146.980476445,147.636454548,148.29243265,0.184942017644
203,203,16,225,306.336981872,3.79008356392,15.116871576300001,20.8462922162,26.575712856,36.738943618200004,36.738943740399996,36.7389438626,0.261416960742
204,204,4,221,55.2152992804,0.382530349968,145.710981549,151.284868816,156.858756084,229.774545254,229.774545324,229.77454539299998,0.230044007487
205,205,4,221,61.5812080158,1.26469164112,98.60521982030001,111.07573954799999,123.546259276,242.655335629,242.65533563,242.65533563099999,0.301423933875
206,206,4,51,59.6160432609,0.17471119526999998,131.520828466,133.777119143,136.03340982,265.880518547,266.300254527,266.71999050700003,0.284849965426
207,207,4,225,62.8718776411,0.600110782356,46.1064441857,48.8733416149,51.640239044,243.723067278,243.72306728,243.72306728200002,0.406017930641
208,208,32,225,489.619919174,0.219149771128,72.0744227082,73.6523053004,75.2301878926,244.737577295,244.765196137,244.792814978,0.36326041715
209,209,12,62,367.65674531699995,0.278284749986,12.0361523941,12.3582296496,12.6803069052,24.6704687981,24.8023720487,24.934275299299998,0.286350825846
210,210,10,87,175.125964641,1.7829784913599998,33.1070558011,39.0060645906,44.9050733801,143.699492545,143.784306029,143.869119513,0.375607569876
211,211,4,221,74.8608696812,7.65055439864,7.85590076682,13.8661003834,19.8763,115.397199985,115.39719999299999,115.3972,0.442233840425
212,212,19,166,167.060822575,0.0124941711033,145.78958087200002,145.971156378,146.152731883,127.133429491,127.135943089,127.138456687,0.0848208963073
213,213,8,225,76.9606644533,0.231529469505,116.027246548,118.71361923200001,121.399991915,151.497434065,151.49743407,151.497434075,0.189343005391
214,214,12,194,208.081124943,0.038644100847400005,87.2647216186,87.59657253430002,87.9284234501,120.23814595799999,120.275181013,120.312216069,0.206983990669
215,215,12,194,159.370782737,0.10656502117999997,73.8207970483,74.5901571765,75.3595173047,232.42381754099998,232.69634037,232.9688632,0.355198329515
216,216,26,139,221.67421912900002,2.29906413438,63.0837133298,77.580705407,92.0776974841,124.056352358,124.11887049200001,124.181388626,0.241361621399
217,217,2,221,33.526605819299995,8.74315315053,15.644515887799999,29.3227557245,43.0009955612,115.999704479,115.99970450200001,115.999704525,0.383430733351
218,218,2,221,33.5260774017,5.61620014227,20.7910031302,32.4676155898,44.1442280494,116.305424999,116.306292468,116.307159938,0.372304278523
219,219,12,194,158.394958399,0.0834180999433,87.6646342757,88.3875766742,89.1105190728,242.48473659400003,242.600071514,242.715406435,0.337560220285
220,220,6,139,104.03777371299999,2.65237350323,32.308637225300004,39.8724136051,47.436189984799995,56.677736401000004,65.4988636148,74.31999082850001,0.246969275659
221,221,9,189,197.85085872599998,0.447252782978,19.483669987,20.3542456847,21.224821382400002,70.16586292550001,70.1809317852,70.1960006448,0.367770637556
222,222,13,191,227.154538246,0.219237965263,68.6755869335,70.1776333988,71.6796798641,112.497058635,112.52640614299999,112.55575365,0.241840144128
223,223,14,148,335.521748849,0.124225915687,16.7415690622,16.943958512200002,17.146347962300002,52.187849335,52.274886777700004,52.3619242204,0.353736894859
224,224,2,229,73.8011213162,5.56370569757,2.0526149136500003,3.19462944246,4.33664397126,7.512214990519999,7.51221499416,7.51221499781,0.313769653048
225,225,16,11,256.92118908,0.266024610141,97.5679728972,100.16286436200001,102.75775582700001,249.89450776799998,249.902917972,249.91132817599998,0.32321530298
226,226,8,223,99.4257771975,0.0616988153484,95.2078815943,95.79514310299999,96.3824046118,264.36985693,264.372076146,264.374295362,0.33834978463
227,227,8,63,207.850474289,0.588202699599,17.0732708916,18.0118877612,18.9505046309,45.9445836947,46.827744619499995,47.710905544300005,0.329535247737
228,228,12,62,189.931290245,1.37448528599,36.6821116626,41.7193748647,46.7566380668,114.888257334,114.960905125,115.033552916,0.338130564017
229,229,16,139,251.658013493,2.79106194622,30.5524086192,39.0653530375,47.5782974559,129.725811488,130.031993085,130.33817468200002,0.363459204856
230,230,8,223,119.182702428,0.212919021875,124.80763726,127.465029264,130.122421269,251.63335086200001,251.63335086200001,251.633350863,0.283312431748
231,231,8,59,118.089247354,0.743801770677,24.5674812825,26.3918253402,28.2161693979,111.942807052,112.010917136,112.079027219,0.390769719963
232,232,6,139,88.5872717836,0.4772308998,29.041241853200003,30.340936953099998,31.640632053,134.786888135,136.788246233,138.789604332,0.396730611962
233,233,12,141,232.45993770599998,1.3993560696399998,23.1035461015,26.3003731557,29.497200209899997,84.17804608590001,84.8371882292,85.4963303725,0.3595125262960001
234,234,12,140,245.159288185,0.338668681399,53.7106451283,55.5160933082,57.3215414882,113.077126013,113.219898711,113.362671408,0.289273173642
235,235,16,225,201.155574357,7.129504449560001,26.6420016143,45.6364284006,64.630855187,130.547089897,130.547092815,130.547095732,0.343452704015
236,236,2,221,27.643864274000002,0.279655200746,111.879732485,115.008507389,118.137282294,283.784605382,283.78460538400003,283.784605387,0.321482318918
237,237,3,123,49.033831669499996,0.5264513190860001,47.304577986800005,49.7854482218,52.2663184567,90.033977847,90.12424590399999,90.21451396110001,0.266746016146
238,238,8,59,100.26912927299999,0.6072908047869999,43.1260236306,45.7426550892,48.3592865477,132.990924177,133.027502384,133.064080592,0.34575067136999993
239,239,2,123,27.890415655199998,0.620609685894,115.522415513,122.690031801,129.85764809,274.282152369,274.30371925099996,274.325286133,0.305377732458
240,240,8,225,72.03986574,0.0662633808988,202.799502289,204.14332035599998,205.48713842200002,306.758645205,306.758645206,306.75864520700003,0.227668323975
241,241,6,58,66.9571448653,1.629,75.271,87.34100000000002,99.411,201.06,203.591,206.122,0.312
242,242,2,229,31.8478952914,0.184642880292,122.16093695100001,124.416551676,126.672166402,262.38975286,262.389752861,262.389752861,0.295274536512
243,243,24,227,371.92888276300005,0.228526953195,27.8992557386,28.5368288473,29.174401956100002,114.943453319,114.943455015,114.94345671100001,0.385353496581
244,244,9,189,181.580358047,4.01275460631,18.0493403194,25.266763493000003,32.4841866667,91.92981134530001,92.5749778948,93.2201444444,0.374913584786
245,245,6,139,95.0733425766,0.8496878211910001,61.58136110939999,66.6736166911,71.7658722728,201.00727775299998,203.296021651,205.58476554900002,0.35217840774899994
246,246,8,194,112.03553505299999,0.0218671088052,112.13372320100001,112.341346206,112.548969212,136.68107957200002,136.91011929299998,137.13915901299998,0.177841454635
247,247,2,229,22.854556299499997,0.60960232047,69.37863839890001,73.6079762943,77.83731418970001,182.459240795,182.459240802,182.459240808,0.322198861145
248,248,12,63,319.539731022,0.6711259060250001,33.5907373005,35.7264897084,37.8622421164,57.114204783199995,58.1225569115,59.130909039799995,0.244925159035
249,249,16,216,178.09745264,1.93037209184,76.55469621489999,91.3321421486,106.109588082,211.25057261700002,211.256905241,211.263237865,0.311063752217
250,250,9,189,214.17346766900002,0.318030777575,42.570620289699995,43.9211639912,45.2717076926,57.4175337654,57.4400111537,57.462488541999996,0.195332125594
251,251,2,194,47.0548349073,0.280990739681,33.0844344493,34.0009386917,34.917442934,93.9426001219,94.1291217275,94.3156433332,0.338801221749
252,252,8,194,117.243078882,0.554086971189,35.2242129245,37.1287833849,39.0333538453,105.71086991600001,106.418485103,107.126100289,0.343727165709
253,253,152,62,2398.90616431,0.288624306981,30.808705346300002,31.6975968136,32.5864882808,36.0868827827,36.0887724495,36.0906621164,0.160295330372
254,254,6,139,97.3052627366,0.737576106715,58.1445296996,62.390399492,66.6362692844,141.572857204,142.09308343200001,142.61330966,0.308489028777
255,255,32,204,757.4574456839999,0.190349184774,55.9493367616,57.0143269801,58.079317198599995,82.9344417968,82.9344480643,82.9344543317,0.220351377531
256,256,9,189,194.39836446099997,1.3754722256,18.9216918592,21.5234621593,24.125232459299998,59.5600337848,59.5735038096,59.5869738344,0.338770712245
257,257,24,216,381.14054742800005,0.214662746113,41.7031439225,42.5983535554,43.4935631884,92.04628733870001,92.04630396610001,92.0463205934,0.299529150624
258,258,2,194,84.7945755481,0.364763695583,9.371546797999999,9.71186779226,10.0521887865,17.4783043962,17.4924694648,17.506634533299998,0.265750583031
259,259,6,186,131.342460401,0.156112471314,51.160489831899994,51.8418024854,52.5231151389,74.9606992206,75.8205294514,76.6803596822,0.221583388249
260,260,6,186,116.736285515,0.110621958173,54.226837941899994,54.637519397700004,55.048200853599994,82.7350080301,84.1782363798,85.6214647295,0.233191117287
261,261,12,140,230.730190613,1.10745757631,36.1518932289,40.1420689961,44.1322447632,72.5911289871,72.7265955971,72.862062207,0.26690666258
262,262,16,61,486.28985798,0.206712939137,17.2084263132,17.549467518900002,17.890508724700005,38.8313160096,38.9969365897,39.1625571698,0.30433962372400003
263,263,3,191,74.6542994377,0.309164390767,30.806607643099998,31.5931690818,32.3797305204,54.2431094908,55.7033902913,57.1636710917,0.261504997182
264,264,32,140,463.821772582,0.0848220780777,118.787005672,119.749182332,120.711358991,240.792743363,241.252888302,241.71303324099998,0.28705144939
265,265,3,166,69.4505479025,2.40792123633,26.1322385405,32.2840351116,38.4358316828,59.9515755587,61.564837293100005,63.178099027399995,0.27681640264
266,266,2,221,23.9984461956,0.200423188214,59.636549668,60.8318044075,62.027059146999996,196.130111847,196.13011188599998,196.130111924,0.359450716511
267,267,16,12,243.78359159,0.393636772323,57.566967643199995,59.7478991215,61.9288305997,203.585089498,205.090150512,206.59521152599999,0.367230500334
268,268,12,194,243.76813605799998,0.0516881534165,28.063813137600004,28.202842809499998,28.3418724814,47.7024387698,47.753661746000006,47.804884722299995,0.253275867593
269,269,4,221,60.7874079016,0.240984381141,199.33769329,204.141420355,208.94514742,313.421049509,313.421049515,313.42104952,0.232426679468
270,270,4,225,65.8586518468,0.651582249453,22.3912152438,23.8501870835,25.309158923200002,83.2770204697,83.2770204697,83.2770204697,0.369281213739
271,271,8,225,176.842165894,0.00773591849673,37.7170534368,37.7462310419,37.775408647,68.356508463,68.3565084635,68.356508464,0.266821777159
272,272,24,141,515.757325187,0.7418845958820001,15.262216523,16.3648781785,17.467539834,36.0155946092,36.3650636092,36.7145326092,0.304341592809
273,273,28,12,420.836224421,0.400473463456,38.1363055658,39.6260157112,41.1157258566,87.63642343030001,88.0678424392,88.4992614481,0.304367202168
274,274,24,63,555.459390269,0.723423860201,56.7884325651,60.8125707267,64.8367088882,100.268970994,101.01118798799999,101.753404981,0.249292771331
275,275,6,139,76.4350774091,0.5993473346989999,62.4727794658,66.2124613539,69.95214324199999,166.29386219399998,166.35518479700002,166.41650739899998,0.324301159315
276,276,16,63,215.629530985,1.3756651887600002,32.7627184113,37.2680481042,41.773377797100004,161.709118307,161.751650492,161.794182677,0.393015097515
277,277,42,166,310.289644607,0.196,204.202,207.607,211.012,223.679,226.906,230.134,0.149
278,278,12,62,191.00327128,0.196540339399,94.99779486290001,96.8488911521,98.69998744120001,189.50718505,189.66670987,189.82623469,0.281822406885
279,279,2,229,40.58343136,12.1770176374,2.02018105723,4.48015909363,6.94013713003,14.0128769679,14.012876970699999,14.0128769734,0.355537114365
280,280,12,194,205.20361532400003,0.0069547014553,48.0285762328,48.05957463439999,48.0905730359,81.3857605403,81.40612909880002,81.42649765729999,0.253353412364
281,281,12,205,282.991842001,1.13507091595,25.299953282199997,28.1716773966,31.043401511,84.4596244434,84.4596244457,84.4596244481,0.349911442245
282,282,16,63,259.15901296,0.821129482131,67.0610477863,72.447354145,77.8336605038,171.803433652,173.34408089299995,174.88472813299995,0.316582660736
283,283,20,12,346.716585111,0.183230564591,67.651332949,68.85453094340001,70.0577289378,121.842922073,122.170542489,122.498162905,0.262770269531
284,284,2,123,32.4369238546,0.8223374949850001,97.28209615120001,105.23108242100001,113.180068691,258.02704578099997,258.701875616,259.37670545,0.320900886152
285,285,12,225,257.714106871,0.000590242958862,44.56797980010001,44.5705496478,44.573119495600004,52.8548586709,52.8552188751,52.8555790793,0.170881790606
286,286,12,96,258.293616558,0.371792505033,41.1021773692,42.3922741436,43.682370918000004,51.467357604600004,52.9577744137,54.4481912228,0.184057225667
287,287,32,64,758.449525233,0.640893493263,23.8930877074,25.374171855700002,26.855256004,63.47100798140001,64.1378893847,64.804770788,0.325236993113
288,288,16,139,224.422159662,1.5161903333000002,49.9626190638,57.537395520299995,65.1121719767,137.96215681799998,137.969164307,137.976171795,0.316932805092
289,289,8,223,111.28427313600001,17.3927094472,3.8616885357,10.5782112033,17.294733871,159.32999488299998,159.329994897,159.329994911,0.4675228208910001
290,290,2,194,110.65298687100001,0.355286671669,6.1826148843,6.40172525349,6.62083562267,11.4672533209,11.4723510973,11.477448873800002,0.264750729385
291,291,20,68,528.115228841,3.3577373136900004,8.46326460922,11.303419042,14.1435734748,51.1582277032,51.2062079603,51.2541882174,0.397193072178
292,292,2,221,27.3112290894,0.435178875919,72.7794652226,75.9440308149,79.1085964071,252.3706057,252.416430032,252.462254363,0.363277773161
293,293,8,11,141.134823834,3.56218745371,23.350426008899998,31.3802414407,39.4100568726,98.0241342841,104.07011952,110.116104756,0.363004511296
294,294,2,139,37.9052228877,2.16717947671,5.21468055434,6.34454920474,7.47441785515,49.354684929899996,49.3663366187,49.377988307399995,0.438379924259
295,295,24,227,443.644887481,0.07596756007399999,93.33941190729999,94.0484412409,94.7574705745,222.88165337799998,222.88221935599998,222.882785333,0.315033999839
296,296,4,51,78.3251707061,3.47879867871,12.5698580746,16.9086626832,21.2474672917,88.58527936850003,89.7832011687,90.9811229688,0.411398212662
297,297,8,223,142.190871512,3.77794388953,18.2020462213,25.078677150999997,31.9553080807,119.822379129,119.822379134,119.82237913899999,0.402175464398
298,298,8,64,162.756829423,0.149227407289,34.0756441052,34.55513859,35.0346330748,49.455712372600004,49.6662127862,49.876713199799994,0.21761568328000006
299,299,9,189,181.03455328400003,0.34550221025600003,46.1816954725,47.65770778939999,49.133720106300004,61.295518762700006,62.0890626472,62.8826065317,0.19440378947
300,300,24,227,323.21848401200003,0.0330772780543,74.6425056875,74.8890814361,75.13565718470001,198.90225290200001,198.906534365,198.91081582799998,0.33273947353300004
301,301,8,198,92.463396581,0.000160589536151,141.31704310700002,141.31931250600002,141.321581905,209.610895973,209.610896011,209.61089604900002,0.224756971856
302,302,16,227,307.102709732,5.668499322640001,9.72438479989,15.236651661500002,20.7489185232,34.8336955933,34.833695655700005,34.833695718099996,0.309124694068
303,303,12,74,321.673683993,1.22977225753,14.1069028639,15.5380456888,16.969188513800002,31.081162760500003,34.4266460141,37.7721292677,0.303842248443
304,304,8,223,139.318049022,0.571314773025,97.965488134,103.562401195,109.159314257,222.78522534900003,222.785225353,222.78522535599998,0.298756362403
305,305,2,229,26.9463339454,3.42066105173,22.726140132199998,30.4999823725,38.2738246128,179.460906863,179.460906877,179.46090689099998,0.419579250138
306,306,13,166,169.790383326,0.06961035596699999,127.18257268200001,128.028772188,128.874971694,277.587923009,278.014870152,278.441817295,0.300386164146
307,307,26,139,219.127605907,0.08741540674139997,148.62909894,149.924021128,151.218943316,140.502355566,140.522798747,140.543241928,0.106493411186
308,308,8,216,94.0286049612,0.13743387353800002,159.904476994,162.102106161,164.299735328,160.51811417,160.51811417,160.51811417,0.122231456324
309,309,8,194,137.69191797,0.233983782536,58.7567175465,59.735162521199996,60.7136074959,95.41316430299999,98.63140251870001,101.84964073399999,0.248044589899
310,310,8,198,105.842482465,0.0625650129342,82.7689072786,83.2867505396,83.8045938006,221.4513522,221.451359082,221.45136596400002,0.332900878113
311,311,2,221,24.2327180148,1.98946712484,59.9959811221,71.9319843282,83.8679875344,161.578572595,161.5785726,161.578572604,0.306171660256
312,312,8,227,163.54126212399999,0.301431323609,59.3713918566,61.161031579799996,62.950671303,83.0112836733,83.0112836733,83.0112836734,0.20424545176
313,313,20,198,351.51420339199996,2.2716820798,12.830139878699999,15.7447397601,18.659339641600003,126.654957473,126.654957618,126.654957764,0.44031706866
314,314,8,225,269.338441374,0.55613036697,23.558289877600004,24.8684379171,26.1785859565,41.390190805500005,41.390190805799996,41.390190806199996,0.249712127101
315,315,16,55,238.63849914099998,0.361126956848,60.094296132,62.243462256499996,64.3926283809,198.47736405400002,198.824169355,199.170974656,0.358261834248
316,316,12,225,210.243069516,0.14918907227199998,38.019882216,38.587097311,39.154312406,128.64275224,128.64275224899998,128.642752258,0.363654764396
317,317,2,123,38.058556153400005,1.0300947880700002,44.21268966,48.7643177903,53.3159459206,104.164874679,104.196656913,104.228439147,0.29757684077
318,318,2,194,45.7495309437,0.411681773663,16.6431653521,17.3283172922,18.0134692323,36.6510699428,36.6512553993,36.6514408557,0.295788415576
319,319,9,189,141.194135547,0.187890044754,74.80451478479999,76.1703288888,77.5361429929,111.83660266,112.133282617,112.429962575,0.223064099698
320,320,8,223,139.49936432799998,0.739739798806,82.9089636895,89.0420686297,95.1751735699,203.723980703,203.72399387,203.724007037,0.309253894721
321,321,8,216,167.085159387,0.525942573598,44.8426076279,47.201071274200004,49.5595349204,85.171368929,85.171368929,85.171368929,0.266111473614
322,322,12,60,151.37091581,0.136852848364,147.602198539,149.61685495,151.63151136,294.283518235,294.336569413,294.38962059,0.282665592359
323,323,8,223,120.086352064,0.223764732823,77.5721788098,79.3079705951,81.0437623804,178.28601395,178.286013965,178.28601398,0.306303257632
324,324,24,165,491.051655308,0.249182400224,29.2679199596,29.997017159600002,30.7261143597,57.3654800106,57.367516996999996,57.3695539834,0.277359614614
325,325,8,63,190.553507282,0.148593646146,37.2742153427,37.7933081744,38.3124010062,53.021336617799996,53.2686916925,53.5160467672,0.21310658298300006
326,326,9,189,116.897793223,0.171686187982,100.31433497399999,102.034611828,103.754888682,185.466344443,185.48466400900003,185.502983574,0.26757089364
327,327,20,72,395.12613930699996,8.615398941,14.336865005999998,26.6788330831,39.0208011602,134.814620835,135.276000264,135.73737969299998,0.407473717198
328,328,28,220,377.210717382,0.0414583562068,66.19951202600001,66.4739637393,66.7484154527,111.890564251,111.890569166,111.890574082,0.252052669616
329,329,8,223,109.358253567,0.316075397759,102.043119817,105.268451785,108.49378375399999,216.60926311900002,216.60926312,216.60926312,0.290884036929
330,330,8,223,100.60470621399999,0.313222273961,106.511011366,109.847173481,113.183335596,210.630750708,210.63075074099999,210.630750773,0.277858969725
331,331,12,194,161.78977903700002,0.169837051725,71.0253904419,72.2263465911,73.4273027404,196.732119352,196.80577254099998,196.87942573,0.336504103582
332,332,16,193,297.18848881,0.0975639265846,86.74497230530001,87.5357218849,88.3264714645,140.965943053,141.417453735,141.868964417,0.243441500172
333,333,9,189,137.671700508,0.489190799969,76.4429530123,80.1656641121,83.8883752119,147.942128878,148.10477217,148.267415462,0.27072814862100003
334,334,16,216,256.59084719,2.4389872658500003,27.5336703736,34.2490969972,40.9645236207,53.2907598792,53.2907649003,53.290769921300004,0.235352992031
335,335,2,123,32.1779150019,0.16743118562999998,71.8420946439,73.0394751437,74.2368556434,252.30664408799998,252.402875488,252.49910688900002,0.368040393584
336,336,3,191,53.280666995,1.14646338326,57.11699991020001,63.6617479122,70.2064959142,174.983251389,175.03696986900002,175.09068835,0.337810705629
337,337,8,223,100.53702855799999,0.243290439468,101.23302182100001,103.695921321,106.158820821,275.79623394099997,275.796276668,275.796319394,0.332943368731
338,338,6,139,82.2146095681,0.060916046129199986,187.72846476200002,188.751002469,189.77354017599998,217.77790258099998,218.479917385,219.18193219,0.16461785781
339,339,6,194,157.68614064,1.0196030179200002,22.144912237399996,23.743348791,25.3417853446,46.3962635918,53.3045613833,60.212859174799995,0.30607863137
340,340,12,216,298.84517623,0.360780845023,13.4782188013,13.9644871181,14.450755435,70.5401352441,70.5401352455,70.5401352469,0.407144798518
341,341,6,194,128.27097424,0.824509792458,39.832144143200004,42.3738075935,44.915471043800004,50.0661385646,54.7327091249,59.39927968520001,0.192307130686
342,342,16,225,316.98768857700003,4.0080958874800015,10.085889469400001,14.1284106755,18.1709318816,38.1622103819,38.1622104629,38.1622105438,0.335224436636
343,343,5,221,93.28826029780001,0.0389959674855,81.2092710571,81.5259544611,81.842637865,102.075847789,102.07584782299999,102.07584785600001,0.184621976733
344,344,4,194,82.147974389,0.778757013389,43.60496418970001,46.9801661945,50.3553681992,71.4844853098,71.6530544333,71.8216235569,0.230967283807
345,345,16,225,281.76266181,1.96666342117,9.40052259127,11.249288981900001,13.0980553726,25.8496818011,25.8496818196,25.849681838200002,0.309974662485
346,346,26,204,428.096432889,0.0034868520447199998,78.7942531064,78.8216119906,78.84897087479999,95.89732811040001,95.8980309993,95.8987338881,0.17741513835099998
347,347,6,194,99.71968164450001,0.215702827769,56.707635976800006,57.62957640760001,58.55151683850001,124.79774811700001,128.112688265,131.42762841299998,0.304410195334
348,348,22,14,331.78632177400004,0.133781551695,72.9596167253,73.85708166939999,74.7545466135,105.533319858,106.10178039700001,106.670240936,0.217500667973
349,349,4,221,52.4350667171,3.3686416825700003,29.816996055900002,39.8612736282,49.9055512005,180.231692683,180.231692804,180.231692926,0.397009290774
350,350,16,63,285.61510343099997,0.92780939842,41.921460748099996,45.4871118158,49.0527628835,85.9104047514,89.2288803746,92.54735599790001,0.282131589627
351,351,16,225,240.508192337,1.23382705847,39.734683152399995,44.6371384458,49.5395937393,107.84662391200001,107.848217534,107.849811156,0.318144978114
352,352,4,194,81.71347457430001,0.216570175799,60.4096828482,61.7171899005,63.0246969528,88.9646200222,88.97041145,88.9762028778,0.218296477057
353,353,16,225,265.788316167,0.832690909912,24.2508119745,26.270155043400003,28.2894981123,163.469991586,163.469991587,163.469991587,0.423733795259
354,354,5,166,80.9608991654,2.05035946027,28.372856921300002,34.124456032,39.8760551427,38.616544378,39.0647101228,39.5128758676,0.161729036296
355,355,16,65,187.94963247,1.35749995178,65.8112521513,74.7401807834,83.6691094156,167.123038425,167.185870642,167.248702859,0.305464687539
356,356,2,123,29.050191156500002,0.948825586084,50.214875189,54.9504385575,59.686001926,138.694357745,139.094193866,139.494029987,0.325455539282
357,357,10,139,139.658726951,0.0520510464567,112.83589623,113.41601940299999,113.996142575,203.28903665200002,203.35389076599998,203.41874488,0.264852419009
358,358,12,225,210.359506521,0.185296868,29.875866868499998,30.4294573244,30.9830477803,112.44675193799999,112.44675193799999,112.446751939,0.375889219923
359,359,16,55,235.498681405,0.6012630665959999,46.767597448500005,49.5782046259,52.3888118033,155.59400788,155.616560165,155.639112449,0.355996724651
360,360,16,225,261.42291912,0.266967295821,39.9961942215,41.0639618025,42.1317293835,130.558593375,130.558593382,130.558593389,0.357660536501
361,361,12,62,179.777437432,0.271902183989,56.263877889300005,57.779264975,59.294652060699995,204.274778359,204.536912476,204.799046594,0.370911248079
362,362,28,63,458.80928338300004,0.187593258857,68.88176136130001,70.15238860560001,71.4230158499,112.412581385,112.588410572,112.76423975799999,0.242034720575
363,363,28,63,445.096226413,0.487817983568,54.85410560729999,57.4644803,60.074854992700004,110.906740776,111.568969506,112.231198237,0.280206504331
364,364,8,223,111.73932795,0.478846679009,70.1840182505,73.5447441099,76.9054699693,196.94949468299998,196.949670722,196.94984676099998,0.33395822865200003
365,365,2,123,30.3997023467,0.923148676285,65.51053229989999,71.5263469102,77.5421615205,167.392702186,167.798743184,168.204784182,0.313384402078
366,366,28,63,455.17095946800004,0.202307547652,66.2128725987,67.5263533684,68.839834138,107.068414748,107.27907874899999,107.48974275,0.239858752194
367,367,26,204,427.51008840099996,5.52022116533e-05,73.68307264229999,73.6834793891,73.683886136,94.80117862360001,94.80117862370001,94.80117862370001,0.191345359163
368,368,20,136,520.849447925,0.12551676716,32.60440195530001,33.0066762134,33.4089504716,58.3966654763,58.4590452447,58.521425013199995,0.262409498812
369,369,12,194,125.49862106100001,0.00310745623876,149.93892002,149.985485464,150.032050908,198.74011389700001,198.740295613,198.74047733,0.198504011027
370,370,12,194,179.899311728,0.258051843871,29.984552358400002,30.7579185374,31.5312847163,100.29052833899999,100.29706268,100.303597021,0.360886470396
371,371,32,167,635.865612029,0.0502459434189,26.9084770916,27.0432762569,27.1780754223,59.887888011099996,59.8923950624,59.8969021136,0.30376923454
372,372,12,194,209.12516496799998,0.158953679539,73.44773061869998,74.6149151262,75.7820996337,262.206378617,262.211629976,262.216881336,0.370046562528
373,373,2,166,21.1425999354,284.045653466,3.66545366187,90.237642184,176.80983070599999,4.7149759767,117.548006301,230.381036625,0.194373293887
374,374,40,220,563.650033034,0.582726346474,58.82498663609999,62.2528725095,65.6807583829,119.621747558,119.62175854899999,119.621769539,0.278258645054
375,375,2,123,35.2434295324,1.15036644236,37.866066775300006,42.2220285027,46.5779902302,109.589374958,109.589715378,109.590055798,0.32928692895100004
376,376,24,51,360.120246632,0.267013539573,82.8659773506,85.0750926872,87.28420802379999,206.44137847099998,206.485205555,206.529032639,0.318868592473
377,377,6,139,75.6547545928,0.07570372828939999,101.971157939,102.67671400200001,103.382270065,185.66240865,186.266925475,186.87144230099997,0.267165061197
378,378,16,55,263.991198055,0.31117351347100003,64.8900888688,66.90437294739999,68.918657026,193.927421785,194.00099419900002,194.074566613,0.34534532
379,379,28,15,337.038535205,0.8370000000000001,69.594,75.288,80.98100000000002,124.224,125.402,126.58,0.25
380,380,48,64,600.213751712,0.0268188870627,127.06196586,127.303969527,127.545973193,179.960500145,180.65989622599997,181.359292307,0.214686064796
381,381,12,74,257.13938126200003,0.489352579792,23.0366110575,24.1445853649,25.2525596723,44.31866464300001,44.504586068,44.6905074929,0.270282515803
382,382,28,63,429.691904383,0.20642622331,66.0084968738,67.3600273754,68.7115578771,103.711274135,103.798144478,103.885014822,0.233230756288
383,383,16,55,236.037602794,0.528600892368,67.5122493682,71.0746854331,74.637121498,205.029457269,205.124626234,205.21979519799999,0.34469043462300003
384,384,10,139,212.42231762400002,0.323813282746,27.0366756225,27.838549965100004,28.640424307800004,56.1580361939,56.922505913900004,57.686975633900005,0.289745472382
385,385,32,64,553.201444981,0.389715448633,28.0103878099,29.0812080928,30.152028375700002,124.162040299,124.622772218,125.083504137,0.391743731013
386,386,19,166,307.337914358,0.0510213534298,50.9272431049,51.1870012621,51.446759419399996,80.3092974432,80.3099245119,80.3105515806,0.237158189747
387,387,4,194,84.59578988359999,0.797640729796,27.2886178076,29.463887055300003,31.639156303000004,103.935093278,103.961412671,103.987732065,0.370525638382
388,388,16,193,378.198360466,0.0516538157689,50.618668624099996,50.777669047299995,50.9366694705,71.2909097316,72.0124591561,72.73400858069999,0.214534451615
389,389,4,194,95.99404165450001,1.02729628817,17.739086971099997,19.5424293851,21.3457717991,71.5352953445,71.9181419103,72.3009884762,0.375418462082
390,390,24,185,490.79047475699997,0.253299724969,29.3894348979,30.1337334715,30.8780320452,57.1135966952,57.1149084874,57.1162202796,0.275655420205
391,391,2,221,33.9113988163,0.0901766142915,60.1143129007,60.656403421499995,61.1984939422,137.713924288,137.713924288,137.713924289,0.307967591084
392,392,8,223,133.716542664,0.15545670352,69.65207764350001,70.7348658817,71.81765412,138.996263733,138.996263735,138.996263736,0.282454065369
