,Unnamed: 0,e_above_hull,nsites,formation_energy,formation_energy_per_atom
1017,1017,0.0,3,-1.420696155,-0.473565385
1018,1018,0.0,8,-6.7490575700000015,-0.8436321962500002
1019,1019,0.0,12,-12.98236046000001,-1.0818633716666677
1020,1020,0.0,18,-50.80455622249998,-2.8224753456944436
1021,1021,0.006568003749999107,16,-34.371485155000016,-2.148217822187501
1022,1022,0.0,8,-6.511685264999998,-0.8139606581249996
1023,1023,0.014801160000000204,2,0.029602320000000407,0.014801160000000204
1024,1024,0.0,8,-4.60519146,-0.5756489325
1025,1025,1.7144616271111115,5,7.22674283125,1.44534856625
1026,1026,0.0,11,-3.8854682699999903,-0.3532243881818173
1027,1027,0.2179790545402298,6,-1.4060080327586169,-0.2343346721264362
1028,1028,0.0,6,-3.4788881699999976,-0.5798146949999996
1029,1029,0.4714317506410257,3,1.3528630899999996,0.4509543633333332
1030,1030,0.19726252000000066,2,-1.6332519518749995,-0.8166259759374999
1031,1031,0.0,12,-7.2063130200000085,-0.6005260850000008
1032,1032,0.090809698666666,10,-6.830189799999991,-0.6830189799999993
1033,1033,0.8903801688492949,11,-1.8540424046400048,-0.1685493095127277
1034,1034,0.0,5,-2.1747727749999965,-0.43495455499999947
1035,1035,0.0,4,-1.858130319999999,-0.4645325799999998
1036,1036,0.010475058749999988,6,-2.97743371,-0.4962389516666666
1037,1037,0.0,14,-3.725021839999996,-0.2660729885714283
1038,1038,1.7171086586666666,5,7.811616526249999,1.5623233052499998
1039,1039,0.20957364750000007,2,0.2087259876199994,0.1043629938099997
1040,1040,0.0,6,-3.4077722560919446,-0.5679620426819909
1041,1041,0.0,4,-0.2523645800000001,-0.06309114500000003
1042,1042,0.0,3,-0.8558027300000006,-0.2852675766666669
1043,1043,0.0,12,-11.901469609999992,-0.9917891341666658
1044,1044,0.0,9,-7.6240710699999985,-0.8471190077777777
1045,1045,2.0161923680000005,5,9.822396787619999,1.964479357524
1046,1046,0.0,10,-25.492668997500004,-2.5492668997500005
1047,1047,0.0,2,-0.8516891450000008,-0.4258445725000004
1048,1048,0.0,6,-2.4512160200000004,-0.4085360033333334
1049,1049,0.0,10,-8.84333358,-0.8843333579999999
1050,1050,0.0,8,-8.408832213093335,-1.051104026636667
1051,1051,0.0,20,-68.05597791166666,-3.4027988955833326
1052,1052,0.4922499599999988,3,-0.8335075250000017,-0.27783584166666725
1053,1053,0.13423281999999934,2,-1.0870907087500008,-0.5435453543750004
1054,1054,0.0,6,-2.467303965000003,-0.4112173275000005
1055,1055,0.0,20,-4.596571745505956,-0.2298285872752977
1056,1056,0.0,5,-3.6370484425,-0.7274096884999999
1057,1057,0.0,12,-12.154119530000004,-1.012843294166667
1058,1058,0.0,5,-2.90724092,-0.5814481839999999
1059,1059,0.0,4,-0.05025472500000205,-0.012563681250000514
1060,1060,0.06517328875000318,9,-17.010713646249997,-1.8900792940277773
1061,1061,0.0,14,-34.83830080999999,-2.4884500578571425
1062,1062,0.0,16,-11.696217214761901,-0.7310135759226188
1063,1063,0.0,10,-6.4891370999999936,-0.6489137099999993
1064,1064,0.0,12,-1.27727213,-0.10643934416666667
1065,1065,0.10425852426666538,5,-3.0232632716666643,-0.6046526543333328
1066,1066,0.0,2,-0.3713198437500012,-0.18565992187500052
1067,1067,0.0,4,-6.576402332499999,-1.6441005831249995
1068,1068,0.0,4,-1.5450128299999977,-0.38625320749999936
1069,1069,0.004848392142857261,7,-1.5553061849999992,-0.2221865978571428
1070,1070,0.0,20,-48.32275951875002,-2.416137975937501
1071,1071,0.0,7,-2.7437525800000024,-0.3919646542857145
1072,1072,0.06483703974998978,20,-24.444023505000004,-1.2222011752500002
1073,1073,1.9285625660000008,5,8.095505621250002,1.6191011242500004
1074,1074,0.0,4,-0.7926308000000013,-0.19815770000000035
1075,1075,0.0,8,-9.664875046250003,-1.2081093807812504
1076,1076,0.0,12,-7.170750050000002,-0.5975625041666669
1077,1077,0.0,14,-17.253861160000017,-1.2324186542857152
1078,1078,0.0,7,-2.9985098900000047,-0.4283585557142864
1079,1079,0.013583329999999894,8,0.10866663999999916,0.013583329999999894
1080,1080,0.0,20,-8.378964709999991,-0.4189482354999995
1081,1081,0.0,8,-4.739444649999996,-0.5924305812499995
1082,1082,0.06964481388889254,18,-44.4050151925,-2.4669452884722225
1083,1083,0.0,4,-2.32048509,-0.5801212725
1084,1084,0.0,8,-5.148361559999998,-0.6435451949999997
1085,1085,0.0,10,-8.034006019999993,-0.8034006019999993
1086,1086,0.09851214650000097,5,-4.400209597499998,-0.8800419194999997
1087,1087,2.4085022171847843,5,11.697110387112069,2.3394220774224146
1088,1088,0.11821868012451996,9,-2.9563046191379243,-0.3284782910153249
1089,1089,0.0,12,-9.285622907898187,-0.7738019089915156
1090,1090,0.0,5,-14.2834985665625,-2.8566997133125
1091,1091,0.0,4,-2.2615895868749973,-0.5653973967187493
1092,1092,0.0,5,-2.2718114327586183,-0.4543622865517236
1093,1093,0.0,13,-29.16332781812499,-2.2433329090865377
1094,1094,0.023243114285712352,14,-0.008220930000021553,-0.0005872092857158253
1095,1095,0.0,9,-9.464519044999996,-1.0516132272222218
1096,1096,0.0,5,-2.291104169999997,-0.4582208339999994
1097,1097,0.12413924025000078,5,-1.8376796737500032,-0.36753593475000057
1098,1098,0.0,10,-12.374346700473339,-1.237434670047334
1099,1099,0.7406847804166663,3,2.2220543412500007,0.7406847804166669
1100,1100,0.018954823333332985,12,-12.644485840000002,-1.0537071533333335
1101,1101,0.0,16,-5.292757088749994,-0.3307973180468746
1102,1102,0.0008437287500000501,8,-3.850102370000002,-0.4812627962500002
1103,1103,0.04435430156250053,3,-0.566470474166664,-0.188823491388888
1104,1104,0.0,6,-4.009400939999999,-0.6682334899999999
1105,1105,0.0,6,-4.647420552499998,-0.7745700920833329
1106,1106,0.10431752499999992,12,-21.02958263571,-1.7524652196425
1107,1107,0.11013543833333372,4,0.2743037500000014,0.06857593750000035
1108,1108,0.0003035222222207423,2,-1.0182879100000006,-0.5091439550000003
1109,1109,0.0,10,-7.3878206599999965,-0.7387820659999995
1110,1110,0.0,5,-3.312094519999995,-0.662418903999999
1111,1111,0.0,8,-17.2317351095675,-2.1539668886959373
1112,1112,0.1198509683733322,15,1.1741395032199904,0.07827596688133269
1113,1113,0.1288298588413328,15,0.6889398832200015,0.0459293255480001
1114,1114,0.0,9,-4.308764270000001,-0.4787515855555557
1115,1115,0.0,12,-6.533124319999999,-0.5444270266666665
1116,1116,0.0,12,-10.131554629999997,-0.8442962191666664
1117,1117,0.27136577008000273,6,1.6281946204800022,0.27136577008000035
1118,1118,0.014026089333334824,10,-8.080409600000003,-0.8080409600000003
1119,1119,0.1280341945402288,6,-2.57633768275862,-0.4293896137931033
1120,1120,0.03907829562499998,8,-4.181223899999999,-0.5226529874999999
1121,1121,0.0,5,-2.3205229327586143,-0.4641045865517228
1122,1122,0.041190059166665634,12,-25.83852232562501,-2.153210193802084
1123,1123,0.0002467341666623213,12,-18.849004567500003,-1.5707503806250005
1124,1124,0.0557441645833352,6,-3.661333299999999,-0.6102222166666665
1125,1125,0.0,12,-3.064617769999998,-0.2553848141666665
1126,1126,0.0,6,-1.5372615374999938,-0.256210256249999
1127,1127,0.0,6,-3.1122165799999952,-0.5187027633333324
1128,1128,0.0,4,-1.80556739,-0.4513918475000001
1129,1129,0.0,19,-6.7456292899999974,-0.3550331205263156
1130,1130,0.0,6,-0.9501991899999958,-0.15836653166666595
1131,1131,0.0,9,-2.661402050000006,-0.2957113388888896
1132,1132,0.0,12,-11.139719209999996,-0.9283099341666664
1133,1133,0.0,4,-7.1903958725,-1.797598968125
1134,1134,0.0,12,-10.151358202380948,-0.8459465168650789
1135,1135,0.14096265299999988,10,-2.5784190900000112,-0.25784190900000115
1136,1136,0.0,6,-3.463019849999996,-0.5771699749999991
1137,1137,0.0,8,-6.734948860000002,-0.8418686075000004
1138,1138,0.0,12,-5.175803546666671,-0.4313169622222226
1139,1139,0.0,8,-2.4261196,-0.30326495
1140,1140,0.0,10,-1.5562319000000002,-0.15562319000000002
1141,1141,0.009531287976190406,4,-1.1847779749999994,-0.29619449374999984
1142,1142,0.0,6,-3.81227723333334,-0.63537953888889
1143,1143,0.0,5,-2.9678716700000014,-0.5935743340000001
1144,1144,0.0,8,-5.477855035000001,-0.6847318793750001
1145,1145,0.0,18,-3.2372368500000017,-0.17984649166666675
1146,1146,0.07921344954023546,12,-5.955430705517244,-0.496285892126437
1147,1147,0.15725831349999894,4,0.09697581,0.0242439525
1148,1148,0.0,10,-7.238492950000001,-0.7238492950000002
1149,1149,0.1976297049999997,2,-0.10058617500000012,-0.050293087500000055
1150,1150,0.025180208374383284,6,-2.500223842758622,-0.4167039737931037
1151,1151,0.23558913500000056,8,-4.887357116250001,-0.6109196395312502
1152,1152,0.0,6,-1.8295808474999973,-0.3049301412499996
1153,1153,0.0,5,-2.2858448499999966,-0.4571689699999994
1154,1154,0.0,4,-1.7833707174999986,-0.4458426793749997
1155,1155,0.042664371534391066,9,-2.383394734999996,-0.2648216372222218
1156,1156,0.0,12,-10.838637019999993,-0.9032197516666658
1157,1157,0.0430618811904786,12,-5.086235446190456,-0.4238529538492048
1158,1158,0.010857676666665485,12,-12.31234427999999,-1.0260286899999993
1159,1159,0.0,9,-3.812941845000001,-0.4236602050000001
1160,1160,0.0025972317592586336,6,-3.6976231133333366,-0.6162705188888893
1161,1161,0.0,4,-1.2449002500000006,-0.3112250625000001
1162,1162,0.052103444999998416,12,-1.9544959495200087,-0.16287466246000076
1163,1163,0.0,7,-3.375511457500004,-0.4822159225000005
1164,1164,0.0,4,-1.3917517700000026,-0.34793794250000065
1165,1165,0.0,4,-0.008937423749998175,-0.002234355937499544
1166,1166,0.0,4,-1.4337208918750015,-0.3584302229687504
1167,1167,0.0,8,-4.484385019999999,-0.5605481274999997
1168,1168,0.0,11,-3.3063087750000046,-0.30057352500000045
1169,1169,0.013850598571427676,14,-44.57670760000001,-3.184050542857144
1170,1170,0.0,13,-9.571155363749996,-0.7362427202884612
1171,1171,0.0,3,-1.6103188199999978,-0.5367729399999993
1172,1172,0.0,2,-0.9679799149999988,-0.4839899574999995
1173,1173,0.0,2,-0.9368652100000006,-0.4684326050000003
1174,1174,0.0,6,-3.683332160000001,-0.6138886933333335
1175,1175,0.05381263204022968,6,-1.5124944627586174,-0.2520824104597696
1176,1176,0.0,20,-29.018526248750014,-1.4509263124375011
1177,1177,0.0,8,-4.352697980000002,-0.5440872475000003
1178,1178,0.0,2,-1.3555563487499995,-0.6777781743749998
1179,1179,0.0060018414285716295,7,-4.284850908124998,-0.6121215583035712
1180,1180,0.0,4,-1.846420543333334,-0.4616051358333335
1181,1181,0.0,10,-28.1422410575,-2.81422410575
1182,1182,0.0,10,-8.978575020000003,-0.8978575020000001
1183,1183,0.0,9,-7.158320324999997,-0.7953689249999998
1184,1184,0.0,6,-4.112594960000003,-0.6854324933333338
1185,1185,0.0,6,-2.617109668750004,-0.4361849447916673
1186,1186,0.0,14,-40.76042887,-2.911459205
1187,1187,0.0,2,-1.3046163580952381,-0.6523081790476191
1188,1188,0.0,3,-3.3407340938541696,-1.1135780312847234
1189,1189,0.0,2,-0.0943473250000002,-0.0471736625000001
1190,1190,0.0,20,-17.04432209666666,-0.8522161048333331
1191,1191,0.5091405693573394,15,6.698398643220003,0.4465599095480002
1192,1192,0.030011104285714293,7,-2.7977513100000024,-0.3996787585714289
1193,1193,0.0,12,-9.017417399999985,-0.7514514499999988
1194,1194,0.010982961607142627,14,-13.976818742500008,-0.9983441958928576
1195,1195,0.0,6,-3.7589239399999954,-0.6264873233333326
1196,1196,0.0,16,-55.00336562427999,-3.4377103515175005
1197,1197,0.0,24,-87.46530363,-3.64438765125
1198,1198,0.0,6,-2.377159840000001,-0.3961933066666668
1199,1199,0.014252031168939359,22,-26.551300534280013,-1.206877297012728
1200,1200,0.0,6,-4.164206023333335,-0.6940343372222225
1201,1201,0.0,12,-12.171062106666668,-1.0142551755555556
1202,1202,0.029785281190475743,14,-16.079273702500004,-1.1485195501785717
1203,1203,0.07925770424999977,5,-0.4712575337500056,-0.09425150675000113
1204,1204,0.0,12,-10.84310876,-0.9035923966666668
1205,1205,0.0,6,-2.966776750000001,-0.4944627916666669
1206,1206,0.061096446250001435,8,-3.1215832474999985,-0.3901979059374998
1207,1207,0.004249784500001574,20,-31.21236437875,-1.5606182189374995
1208,1208,0.0,10,-3.4582441200000043,-0.3458244120000004
1209,1209,0.0,6,-1.7162434699999984,-0.2860405783333331
1210,1210,0.0,12,-7.29942861,-0.6082857174999999
1211,1211,0.0026228388333411345,18,-8.444790103333332,-0.4691550057407407
1212,1212,0.0,6,-4.027916633333334,-0.6713194388888889
1213,1213,0.0,5,-3.9951231899999975,-0.7990246379999995
1214,1214,0.03858140749999972,8,-0.2328658799999985,-0.02910823499999982
1215,1215,0.003951943416664605,12,-26.936157027499995,-2.2446797522916664
1216,1216,0.10095233215517307,4,0.3508004786206911,0.08770011965517277
1217,1217,0.0,12,-5.877627889999999,-0.4898023241666666
1218,1218,0.0,6,-1.6728876666666643,-0.2788146111111107
1219,1219,8.570800000207157e-05,10,-21.267385027500005,-2.1267385027500003
1220,1220,0.0,16,-9.848788242758618,-0.6155492651724135
1221,1221,0.001600556250000551,8,-1.0158289899999955,-0.12697862374999944
1222,1222,0.0,12,-12.818829076666674,-1.0682357563888896
1223,1223,0.0,20,-59.421796745,-2.97108983725
1224,1224,0.0,8,-5.709155940000002,-0.7136444925000003
1225,1225,0.0,16,-50.76320279249998,-3.172700174531249
1226,1226,0.0,8,-4.65958560238095,-0.5824482002976188
1227,1227,0.0,12,-12.91876655,-1.0765638791666667
1228,1228,0.0,14,-6.262574112380952,-0.4473267223129253
1229,1229,0.14608565750000355,3,0.10675889140625117,0.03558629713541705
1230,1230,0.22510956999999365,16,1.1796731899999884,0.07372957437499927
1231,1231,0.0,12,-13.608312446666671,-1.1340260372222228
1232,1232,0.0,20,-55.36318854500002,-2.7681594272500005
1233,1233,0.022502461666666036,6,-0.3978248600000001,-0.06630414333333334
1234,1234,0.0,6,-21.379765074880005,-3.5632941791466677
1235,1235,0.0,24,-34.11668941437499,-1.4215287255989582
1236,1236,0.0,20,-4.180314600000003,-0.20901573000000007
1237,1237,0.0,5,-3.188580884999997,-0.6377161769999994
1238,1238,0.0,20,-52.101456085,-2.60507280425
1239,1239,0.0,10,-2.0020820399999906,-0.20020820399999906
1240,1240,0.0,22,-58.61138660750001,-2.6641539367045457
1241,1241,0.029300844249992686,10,-9.275039734375,-0.9275039734375
1242,1242,0.6102419466666671,3,0.39779917500000295,0.13259972500000095
1243,1243,0.171917260215519,8,1.375338081724152,0.171917260215519
1244,1244,0.0,12,-13.67454568875,-1.1395454740625002
1245,1245,0.0,6,-7.583408206250006,-1.2639013677083344
1246,1246,0.21060026209999985,22,4.318120891439975,0.19627822233818068
1247,1247,0.031551070000000785,20,-21.45696543937501,-1.0728482719687509
1248,1248,0.09255017399999944,10,-7.424719439999998,-0.7424719439999997
1249,1249,0.0,6,-3.9542430399999935,-0.6590405066666657
1250,1250,0.0,12,-10.127207189999991,-0.8439339324999994
1251,1251,0.0,4,-1.5133772800000005,-0.3783443200000001
1252,1252,0.030906152777776974,18,-45.19342087249999,-2.5107456040277767
1253,1253,0.06628814221511536,22,-24.394315349280014,-1.1088325158763646
1254,1254,0.0,12,-8.010719679999994,-0.6675599733333328
1255,1255,0.11499331087499876,20,-65.83707734500001,-3.2918538672500004
1256,1256,0.0,8,-5.877588839999994,-0.7346986049999993
1257,1257,0.8788490948181797,5,-11.252340468750004,-2.2504680937500003
1258,1258,0.0,20,-4.642325209999996,-0.2321162604999997
1259,1259,0.20884096000000074,4,-8.471696008125,-2.11792400203125
1260,1260,0.0,20,-49.33972605875002,-2.4669863029375008
1261,1261,0.012721961250000469,20,-23.08607735,-1.1543038675
1262,1262,0.0,4,-2.1155784449999966,-0.5288946112499993
1263,1263,1.0687801224878442,11,-1.3107513946400076,-0.11915921769454615
1264,1264,0.0,2,-0.4790440599999997,-0.23952202999999986
1265,1265,0.0,20,-25.72486059476191,-1.2862430297380951
1266,1266,0.0,8,-4.306713039999998,-0.5383391299999998
1267,1267,0.0,5,-2.9465220549999955,-0.5893044109999991
1268,1268,0.0,11,-6.048047490000003,-0.5498224990909093
1269,1269,0.13299837349999688,10,-6.115184446666667,-0.6115184446666667
1270,1270,0.0,5,-2.634111488750001,-0.5268222977500002
1271,1271,0.0,12,-11.919752009999984,-0.9933126674999984
1272,1272,0.0,5,-1.83896399,-0.367792798
1273,1273,0.101431671666667,2,-0.8222635050000004,-0.4111317525000002
1274,1274,0.0,12,-1.2725359999999881,-0.10604466666666568
1275,1275,0.009607880555554615,12,-10.873103199999996,-0.9060919333333328
1276,1276,0.0,6,-4.402019930000002,-0.7336699883333336
1277,1277,0.0,6,-2.2308575099999963,-0.3718095849999994
1278,1278,0.0,5,-2.5203281000000004,-0.5040656200000001
1279,1279,0.0,9,-6.788661880000002,-0.7542957644444448
1280,1280,0.0,9,-6.341479770000008,-0.7046088633333341
1281,1281,0.0,4,-0.4584420566666658,-0.11461051416666646
1282,1282,0.07052989250000062,4,0.2821195700000025,0.07052989250000062
1283,1283,0.0,8,-6.5836117262500045,-0.8229514657812507
1284,1284,0.0,6,-3.3801112700000004,-0.5633518783333334
1285,1285,0.0644511877678573,14,-22.74216112500001,-1.6244400803571435
1286,1286,0.013394776708077316,14,-0.9638087887931022,-0.06884348491379301
1287,1287,0.035726596538461663,13,-30.158634466190467,-2.3198949589377285
1288,1288,0.0,5,-2.292222950258619,-0.4584445900517238
1289,1289,0.3938705100599993,16,5.6717584114399955,0.3544849007149997
1290,1290,0.010117293055555088,9,-8.835046569999996,-0.9816718411111106
1291,1291,0.0,12,-5.8743437400000005,-0.489528645
1292,1292,0.0,5,-0.8056337487500045,-0.1611267497500009
1293,1293,0.0,12,-13.129220129999993,-1.0941016774999994
1294,1294,0.0,12,-2.053502710000004,-0.17112522583333364
1295,1295,0.0,20,-14.948478978749993,-0.7474239489374994
1296,1296,0.0622775309259298,6,-7.9561036030400025,-1.3260172671733337
1297,1297,0.0,4,-1.0323184600000004,-0.2580796150000001
1298,1298,0.29637720249999955,4,1.1021594499999985,0.2755398624999996
1299,1299,0.04779838500000011,2,-4.434840353259999,-2.21742017663
1300,1300,0.28125069062499897,4,0.5193958499999987,0.12984896249999964
1301,1301,0.017358396249999686,8,-6.4431197800000035,-0.8053899725000004
1302,1302,0.0,4,-2.761907579999999,-0.6904768949999998
1303,1303,0.0,16,-21.020374669120002,-1.3137734168200002
1304,1304,0.4505493743103442,4,1.80219749724138,0.450549374310345
1305,1305,0.0,3,-1.3226350799999995,-0.4408783599999999
1306,1306,0.0,3,-2.02739555,-0.6757985166666666
1307,1307,0.0,3,-2.3791370423800005,-0.7930456807933335
1308,1308,0.0,6,-12.322978839999998,-2.0538298066666663
1309,1309,0.0009864324999999674,4,-1.13084733,-0.2827118325
1310,1310,0.0,2,-3.0328306299999994,-1.5164153149999997
1311,1311,0.0,2,-4.2136779732599985,-2.10683898663
1312,1312,0.04037617500000002,2,-3.5387325999999995,-1.7693662999999995
1313,1313,0.0,2,-0.5085626199999993,-0.25428130999999965
1314,1314,0.0,2,-1.33866149326,-0.66933074663
1315,1315,0.0,2,-3.172959815,-1.5864799074999998
1316,1316,0.09201829499999993,2,-0.3833599400000001,-0.1916799700000001
1317,1317,0.0,2,-0.6166417650000007,-0.30832088250000034
1318,1318,0.0,6,-10.20118124902,-1.7001968748366665
1319,1319,0.0,6,-4.364565636520002,-0.727427606086667
1320,1320,0.009089483999999535,10,-13.899911107500005,-1.3899911107500005
1321,1321,0.0,7,-12.01948317304,-1.71706902472
1322,1322,0.0,6,-21.585091828899998,-3.597515304816666
1323,1323,0.0,10,-14.06634974333333,-1.406634974333333
1324,1324,0.0,9,-15.042485069560001,-1.6713872299511112
1325,1325,0.00776278142857123,7,-11.163652578039999,-1.5948075111485716
1326,1326,0.0,5,-4.916644953750001,-0.9833289907500002
1327,1327,0.0,24,-49.002742742159995,-2.0417809475900004
1328,1328,0.0,6,-7.329847492499997,-1.2216412487499997
1329,1329,0.0,5,-8.540428614779996,-1.7080857229559996
1330,1330,0.0,20,-26.752606805,-1.33763034025
1331,1331,0.0,4,-5.6600608365200005,-1.4150152091300003
1332,1332,0.026923900555554603,6,-16.380916842353336,-2.7301528070588894
1333,1333,0.05431834499999777,5,-1.1304889640625009,-0.2260977928125001
1334,1334,0.017888213333331567,6,-14.228796565833335,-2.3714660943055565
1335,1335,0.0,20,-57.73688447608001,-2.886844223804
1336,1336,0.0,12,-9.702713069999994,-0.8085594224999996
1337,1337,0.01167197416666621,12,-5.060240064375002,-0.42168667203125015
1338,1338,0.0,9,-8.931586915000004,-0.9923985461111116
1339,1339,0.0,6,-19.38448319238,-3.23074719873
1340,1340,0.012543112499999952,12,-26.382301076079997,-2.1985250896733333
1341,1341,0.0,9,-8.12403174859375,-0.9026701942881944
1342,1342,0.0,10,-12.73566696,-1.2735666959999998
1343,1343,0.0,12,-6.460582446250001,-0.5383818705208334
1344,1344,0.2436716141866677,12,-11.3521928367,-0.946016069725
1345,1345,0.0,6,-18.069478082379998,-3.0115796803966672
1346,1346,0.0023079465625013285,2,-0.1498234487500021,-0.07491172437500104
1347,1347,0.0,6,-20.838289009020002,-3.4730481681699987
1348,1348,0.04622600916666642,12,-12.811938363040008,-1.0676615302533337
1349,1349,0.009389958000000751,20,-28.995028699120002,-1.449751434956
1350,1350,0.0,9,-16.90243872956,-1.8780487477288887
1351,1351,0.0,6,-5.174225477500002,-0.862370912916667
1352,1352,0.0,22,-65.61170556162,-2.9823502528009085
1353,1353,0.0246715823076924,13,-9.259928008125,-0.7123021544711541
1354,1354,0.0,6,-8.347190792500001,-1.391198465416667
1355,1355,0.013632993437498795,16,-36.70375379108,-2.2939846119425003
1356,1356,0.0,10,-16.902952911520007,-1.6902952911520004
1357,1357,0.0,11,-20.83519458152,-1.8941085983199992
1358,1358,0.025713774250000654,20,-49.03509702874999,-2.4517548514374994
1359,1359,0.00027959800001209345,10,-29.6738076175,-2.9673807617499994
1360,1360,0.0,20,-56.07311921499999,-2.80365596075
1361,1361,0.0,24,-60.16775162241501,-2.506989650933958
1362,1362,0.003666201111109935,9,-8.666468699999996,-0.9629409666666662
1363,1363,0.0,7,-17.167898549020006,-2.4525569355742864
1364,1364,0.0,10,-24.97411777456,-2.497411777456
1365,1365,0.0,12,-19.757891147500004,-1.6464909289583336
1366,1366,0.0,2,-0.19372045500000026,-0.09686022750000013
1367,1367,0.0,10,-28.272407617499994,-2.82724076175
1368,1368,0.002468739999999997,2,0.004937479999999994,0.002468739999999997
1369,1369,0.0,6,-1.7736313499999987,-0.2956052249999998
1370,1370,0.025860382499999446,20,-7.293097213125009,-0.3646548606562504
1371,1371,0.021952886041666675,6,-1.7626227599999993,-0.2937704599999999
1372,1372,0.014642054583333675,24,-40.79755243,-1.6998980179166665
1373,1373,0.0,10,-8.762198709519996,-0.8762198709519998
1374,1374,0.0,2,-4.50871965326,-2.25435982663
1375,1375,0.0227024594999996,20,-32.74331057500001,-1.6371655287500004
1376,1376,0.02402086833333339,12,-35.14486812608,-2.9287390105066664
1377,1377,0.0,4,-1.9345532600000013,-0.4836383150000003
1378,1378,0.0,3,-3.198906985,-1.0663023283333333
1379,1379,0.010106301875000057,16,-5.067596129999998,-0.3167247581249999
1380,1380,0.0,24,-13.496200206080005,-0.5623416752533336
1381,1381,0.0,8,-16.883286609560002,-2.1104108261950003
1382,1382,0.0,3,-6.763736811519999,-2.2545789371733336
1383,1383,0.009572099166667236,24,-68.93902859216,-2.8724595246733338
1384,1384,0.0,8,-15.32518975,-1.91564871875
1385,1385,0.0015436237499981686,12,-2.3858906600000007,-0.1988242216666668
1386,1386,0.0,16,-18.311514711500962,-1.1444696694688101
1387,1387,0.0,8,-2.80047089,-0.35005886125
1388,1388,0.0,2,-1.7887000000000004,-0.8943500000000002
1389,1389,0.0,8,-10.19590153,-1.27448769125
1390,1390,0.0254924700000001,2,-3.09480563,-1.547402815
1391,1391,0.0,12,-21.58402801,-1.798669000833333
1392,1392,0.0,20,-33.197359765,-1.6598679882499998
1393,1393,0.0,14,-8.812530209999991,-0.629466443571428
1394,1394,0.0,14,-11.27108805000001,-0.8050777178571435
1395,1395,0.0,6,-2.86439405,-0.4773990083333333
1396,1396,0.0,8,-10.03152959714,-1.2539411996425
1397,1397,0.0,2,-1.8978664650000017,-0.9489332325000008
1398,1398,0.2537859149999999,4,0.3894037299999997,0.09735093249999993
1399,1399,0.0,8,-20.51140278956,-2.563925348695
1400,1400,0.0,14,-11.82617288,-0.8447266342857144
1401,1401,0.0,12,-12.77245943929001,-1.0643716199408342
1402,1402,0.0,10,-18.58368227956,-1.858368227956
1403,1403,0.0,12,-9.228873656250002,-0.7690728046875002
1404,1404,0.0,24,-23.731446004540963,-0.9888102501892064
1405,1405,0.0,20,-21.684418148640013,-1.0842209074320004
1406,1406,0.009674440000000395,8,-3.6025328247600013,-0.4503166030950001
1407,1407,0.0,24,-35.03943224692,-1.4599763436216666
1408,1408,0.0,22,-37.39926423554,-1.6999665561609083
1409,1409,0.0,22,-36.715190282159995,-1.6688722855527267
1410,1410,0.0,22,-34.534842067499994,-1.5697655485227269
1411,1411,0.005495376770833005,16,-30.12063030249999,-1.8825393939062487
1412,1412,0.0,16,-17.187804789999994,-1.0742377993749996
1413,1413,0.0,18,-12.233788580625017,-0.6796549211458343
1414,1414,0.0017194224999999008,10,-22.474861877500004,-2.2474861877500003
1415,1415,0.0,10,-14.07801284956,-1.4078012849560002
1416,1416,0.0,7,-2.11368974,-0.30195567714285715
1417,1417,0.0,20,-27.73170772500001,-1.3865853862500004
1418,1418,0.0021208908333338887,24,-17.228934419999995,-0.7178722674999998
1419,1419,0.0,20,-37.998601979120004,-1.899930098956
1420,1420,0.002827082499999189,12,-7.545770136249999,-0.6288141780208333
1421,1421,0.01255016799999975,10,-8.999050985540002,-0.8999050985540002
1422,1422,0.0,14,-20.0176933,-1.4298352357142856
1423,1423,0.0,12,-9.73534123608,-0.8112784363400001
1424,1424,0.0,14,-27.9872193375,-1.9990870955357145
1425,1425,0.0,24,-60.01807404241501,-2.5007530851006248
1426,1426,0.029960441607082444,14,-39.23947102125001,-2.802819358660716
1427,1427,0.01361497259999922,20,-51.94432618858001,-2.597216309429
1428,1428,0.0,18,-42.834714457575004,-2.379706358754167
1429,1429,0.0,20,-40.03995434872,-2.001997717436
1430,1430,0.0,20,-5.294553143440004,-0.26472765717200025
1431,1431,0.027637464090909614,11,-1.4276948039600017,-0.1297904367236365
1432,1432,0.0006492308333334584,12,-3.34380065896,-0.2786500549133333
1433,1433,0.0012390621929823098,19,-50.74424279817046,-2.67074962095634
1434,1434,0.010111892380952892,14,-1.6656239462000002,-0.11897313901428573
1435,1435,0.11716856333333416,6,0.7030113799999995,0.11716856333333325
1436,1436,0.0,20,-5.898718223439992,-0.29493591117199963
1437,1437,0.008867852000001175,10,-3.518135351719998,-0.3518135351719998
1438,1438,0.043959871666666483,6,-3.55898714448,-0.59316452408
1439,1439,0.00026126249999958157,18,-47.49755427073001,-2.6387530150405563
1440,1440,0.0,2,-3.160942345595238,-1.580471172797619
1441,1441,0.17901002499999175,2,-0.5674076999999995,-0.28370384999999976
1442,1442,0.0,6,-1.3189160299999971,-0.2198193383333328
1443,1443,0.0,12,-5.596846030000003,-0.4664038358333335
1444,1444,0.0,2,-1.01416387,-0.507081935
1445,1445,0.0,8,-9.316740376250003,-1.1645925470312504
1446,1446,0.0,6,-1.9788391399999976,-0.32980652333333305
1447,1447,0.0,3,-7.50830051238,-2.50276683746
