,Unnamed: 0,nsites,space_group,volume,eij_max
577,577,12.0,152.0,213.34359295299998,0.231725
578,578,12.0,152.0,258.8809371,0.027495
579,579,12.0,152.0,209.544822035,0.6025
580,580,12.0,152.0,210.88400210400002,0.6943050000000001
581,581,12.0,152.0,221.554245132,0.00657
582,582,12.0,152.0,211.45886579900002,0.586155
583,583,12.0,155.0,183.868823557,0.27324
584,584,12.0,155.0,191.474423322,0.352575
585,585,12.0,155.0,214.955219931,0.190415
586,586,12.0,155.0,171.935634657,0.32447
587,587,5.0,146.0,121.85550996299999,0.150167
588,588,6.0,144.0,177.256417048,0.14477
589,589,9.0,143.0,305.121043684,0.02177
590,590,9.0,143.0,312.816090082,0.005903
591,591,9.0,143.0,123.02423802,9.61902
592,592,9.0,145.0,104.658775445,0.254865
593,593,10.0,146.0,126.57283775399999,2.77096
594,594,10.0,146.0,139.360746897,0.5586
595,595,10.0,146.0,121.46554534200001,4.66601
596,596,10.0,146.0,100.909346669,2.56954
597,597,10.0,146.0,121.958334465,0.96662
598,598,10.0,146.0,99.8344095307,2.16736
599,599,10.0,146.0,152.352217647,0.6028979999999999
600,600,11.0,146.0,174.20863789,0.111067
601,601,11.0,146.0,161.991582699,0.39726
602,602,11.0,146.0,166.381906104,0.186248
603,603,11.0,146.0,165.88787685100002,0.4335
604,604,2.0,44.0,53.069994031099995,0.17073
605,605,2.0,42.0,16.497247499,0.48243
606,606,4.0,44.0,55.887791209899994,0.074681
607,607,4.0,44.0,55.6722976268,0.3671
608,608,4.0,44.0,33.1742216491,0.41231
609,609,4.0,31.0,82.2636336361,0.59306
610,610,4.0,36.0,38.594858476700004,1.92677
611,611,4.0,36.0,95.515818169,0.21289
612,612,4.0,38.0,63.762445818,0.944885
613,613,5.0,38.0,67.775117355,3.43676
614,614,6.0,41.0,123.03741736,0.266929
615,615,6.0,44.0,97.5546951082,0.25167
616,616,6.0,40.0,96.05078555680001,0.17875
617,617,6.0,39.0,57.7766283902,0.76021
618,618,6.0,38.0,73.895795351,0.39826
619,619,6.0,31.0,69.9667795835,0.633904
620,620,7.0,25.0,116.02145860200001,0.170526
621,621,8.0,44.0,77.0709100876,0.5028729999999999
622,622,8.0,31.0,65.7511341325,0.734471
623,623,8.0,31.0,65.8001463996,1.84833
624,624,8.0,31.0,58.1943327593,1.837347
625,625,8.0,31.0,69.2073934963,1.29627
626,626,8.0,31.0,83.0365740042,0.94965
627,627,8.0,36.0,65.8665972605,0.47139
628,628,8.0,36.0,66.3165471913,0.44775
629,629,8.0,36.0,64.54709616,0.4204600000000001
630,630,8.0,31.0,94.2686406335,1.00393
631,631,8.0,31.0,92.34393858790001,0.96266
632,632,8.0,31.0,94.1302514331,1.01787
633,633,8.0,31.0,71.0893257758,0.507498
634,634,4.0,44.0,63.2229369723,0.28345
635,635,4.0,36.0,108.733072415,0.22968
636,636,4.0,44.0,55.729793478199994,4.90296
637,637,5.0,38.0,76.3583841648,2.1964900000000003
638,638,6.0,41.0,108.915254191,1.32601
639,639,6.0,36.0,123.320801375,0.23917600000000006
640,640,6.0,38.0,79.8289321888,0.55201
641,641,6.0,31.0,96.9284307658,1.777057
642,642,8.0,40.0,140.216302803,0.53254
643,643,8.0,36.0,141.375173179,1.05624
644,644,8.0,29.0,188.001044627,0.99145
645,645,8.0,36.0,125.517123504,0.22549
646,646,8.0,46.0,130.960076063,0.10769
647,647,8.0,36.0,86.4764448158,0.48522
648,648,8.0,36.0,77.7881556172,0.4681
649,649,8.0,31.0,109.52566195,0.3951
650,650,8.0,36.0,115.349162492,0.83295
651,651,8.0,38.0,127.620908856,3.72691
652,652,4.0,36.0,124.686150195,1.26802
653,653,4.0,36.0,145.521125575,0.005838
654,654,6.0,36.0,128.132301345,0.061786
655,655,6.0,25.0,266.876575806,0.13838
656,656,7.0,44.0,102.510070036,0.35024
657,657,7.0,38.0,152.778247857,0.7538279999999999
658,658,7.0,44.0,167.799229717,4.25368
659,659,8.0,41.0,289.976132872,0.215996
660,660,8.0,41.0,305.544871294,1.5e-05
661,661,8.0,40.0,137.763050327,0.82744
662,662,8.0,44.0,169.275744003,0.4123439999999999
663,663,8.0,41.0,206.214062277,1.03735
664,664,8.0,39.0,187.29569756599997,1.96014
665,665,8.0,40.0,136.020805359,0.8849799999999999
666,666,4.0,39.0,194.710371598,1.82147
667,667,4.0,39.0,205.828734838,4.34366
668,668,6.0,36.0,230.201795673,0.03102
669,669,6.0,36.0,291.90175557099997,0.08206000000000001
670,670,8.0,43.0,192.42937443900001,8.682324000000001
671,671,9.0,35.0,160.248140309,0.456221
672,672,9.0,44.0,125.81675174700001,1.880727
673,673,10.0,26.0,248.73737067599998,5.71508
674,674,10.0,26.0,263.184330709,7.427860000000001
675,675,10.0,26.0,198.40680094200002,5.7842699999999985
676,676,10.0,31.0,219.35607480299998,0.57882
677,677,10.0,31.0,153.109091046,1.3869
678,678,10.0,31.0,211.653531771,0.08524
679,679,10.0,34.0,173.148754252,0.770228
680,680,10.0,36.0,76.8136210574,0.79605
681,681,10.0,36.0,142.395485486,0.225446
682,682,10.0,36.0,121.68848735899999,0.24806
683,683,10.0,36.0,234.957470485,0.2168
684,684,10.0,36.0,180.84827845400002,0.150921
685,685,10.0,36.0,233.90261595400003,0.18078
686,686,10.0,36.0,358.540849359,0.207767
687,687,10.0,36.0,407.937128555,0.107071
688,688,10.0,36.0,321.52791441,0.08932000000000001
689,689,10.0,36.0,205.888941049,0.031072
690,690,10.0,36.0,206.86978490099997,0.12709
691,691,10.0,36.0,121.50605054299999,0.13412000000000002
692,692,10.0,36.0,284.98813,0.113028
693,693,10.0,36.0,320.110777997,0.329346
694,694,10.0,36.0,191.43511398099997,0.20037
695,695,10.0,36.0,135.029450868,0.167882
696,696,10.0,36.0,133.908532229,0.331092
697,697,10.0,36.0,117.012252459,0.738442
698,698,10.0,36.0,138.72876019999998,0.45175
699,699,10.0,38.0,170.92311439600002,0.05599
700,700,10.0,38.0,286.878104361,1.04985
701,701,10.0,38.0,127.308599681,0.26488
702,702,10.0,38.0,121.138652491,2.2e-05
703,703,10.0,40.0,116.355529516,1.67838
704,704,10.0,40.0,128.49754568,0.93787
705,705,10.0,40.0,121.225473209,1.1661700000000002
706,706,10.0,40.0,117.210516286,1.26136
707,707,10.0,40.0,120.537082645,1.17079
708,708,10.0,40.0,118.517970246,1.26116
709,709,10.0,42.0,204.13706727099998,1.31882
710,710,10.0,43.0,141.033070375,0.305898
711,711,10.0,43.0,132.928321361,0.252598
712,712,10.0,43.0,137.236175305,0.39041
713,713,10.0,43.0,135.42377486700002,0.43152
714,714,10.0,43.0,104.612709919,0.4139390000000001
715,715,10.0,44.0,128.558321918,0.498283
716,716,11.0,25.0,241.884905723,0.200762
717,717,11.0,35.0,155.934340218,1.95064
718,718,12.0,26.0,193.020401021,0.530918
719,719,12.0,26.0,190.985908806,0.150376
720,720,12.0,26.0,138.6731186,0.90401
721,721,12.0,28.0,266.217220443,0.55618
722,722,12.0,29.0,108.52037898799999,1.39791
723,723,12.0,29.0,174.23129063099998,0.116366
724,724,12.0,29.0,141.635206952,1.235111
725,725,12.0,29.0,228.451634327,0.199077
726,726,12.0,29.0,227.79093936299998,0.090926
727,727,12.0,29.0,134.766655429,1.218718
728,728,12.0,30.0,132.184554453,0.780299
729,729,12.0,31.0,163.752110626,0.2755
730,730,12.0,31.0,156.18869169,0.89949
731,731,12.0,31.0,180.027848756,0.57127
732,732,12.0,31.0,145.983162785,0.477004
733,733,12.0,31.0,148.02567364700002,0.406796
734,734,12.0,31.0,170.106772672,0.84891
735,735,12.0,33.0,320.681243409,0.57053
736,736,12.0,33.0,181.163917907,0.17468
737,737,12.0,33.0,338.431674757,0.10249
738,738,12.0,33.0,288.11946745,0.018233000000000003
739,739,12.0,33.0,242.275997787,1.17495
740,740,12.0,33.0,287.769966677,0.12552
741,741,12.0,36.0,207.341706085,0.795342
742,742,12.0,36.0,172.98071601900003,0.90224
743,743,12.0,36.0,132.60845797,2.48109
744,744,12.0,36.0,183.73957520099998,0.586922
745,745,12.0,36.0,129.516693713,0.2824
746,746,12.0,36.0,122.55616623200001,1.18405
747,747,12.0,36.0,159.58060660799998,0.5404899999999999
748,748,12.0,36.0,213.468148555,0.143039
749,749,12.0,36.0,189.283452091,0.62192
750,750,12.0,36.0,183.497549647,0.53073
751,751,12.0,36.0,257.051504536,1.07944
752,752,12.0,36.0,234.260347878,0.4466189999999999
753,753,12.0,36.0,168.76985171799998,2.21809
754,754,12.0,36.0,284.83504784,0.641632
755,755,12.0,36.0,201.69225755099998,0.48493
756,756,12.0,36.0,201.898561073,0.23013000000000006
757,757,12.0,36.0,119.044041511,0.77927
758,758,12.0,36.0,150.917613439,0.42379
759,759,12.0,36.0,133.178670413,0.96836
760,760,12.0,36.0,188.763217396,0.677717
761,761,12.0,36.0,145.08072508,0.22484
762,762,12.0,36.0,155.07024279,0.31771
763,763,12.0,36.0,124.894469465,0.27257
764,764,12.0,36.0,150.312096705,0.72092
765,765,12.0,36.0,141.842894283,0.16067
766,766,12.0,36.0,175.30485072099998,1.15122
767,767,12.0,36.0,242.837780283,0.7487699999999999
768,768,12.0,36.0,133.609663249,1.41724
769,769,12.0,36.0,243.96208398599998,0.49742
770,770,12.0,36.0,163.508772363,1.17897
771,771,12.0,36.0,298.742648824,0.430713
772,772,12.0,36.0,163.59189614,1.90961
773,773,12.0,36.0,160.190837007,1.291
774,774,12.0,38.0,266.608037206,0.567763
775,775,12.0,38.0,142.79308966600001,0.477157
776,776,12.0,40.0,189.23153361400003,1e-05
777,777,12.0,40.0,139.91988063,1.26666
778,778,12.0,44.0,142.155913536,0.376974
779,779,12.0,44.0,143.91496950200002,2.629036
780,780,12.0,46.0,215.79989911299998,0.14902
781,781,13.0,44.0,255.624647637,0.35228200000000004
782,782,6.0,24.0,76.6682347938,0.093334
783,783,8.0,19.0,220.62619810799998,0.469832
784,784,8.0,24.0,80.1620241092,0.197379
785,785,6.0,23.0,175.190943599,0.010746
786,786,8.0,23.0,208.04569394,0.021177
787,787,8.0,23.0,235.413563916,0.00562
788,788,10.0,20.0,141.94758990100001,0.041954000000000005
789,789,10.0,21.0,137.031952919,0.117146
790,790,10.0,21.0,141.450546786,0.064201
791,791,10.0,21.0,134.700964589,0.25108400000000003
792,792,11.0,21.0,157.938824207,0.128686
793,793,12.0,16.0,374.437347955,0.0008560000000000001
794,794,12.0,19.0,188.77915844400002,0.031943
795,795,12.0,19.0,231.67836409400002,0.005985
796,796,12.0,19.0,399.433212409,0.004906000000000001
797,797,12.0,19.0,214.79159760299999,0.020608
798,798,12.0,19.0,200.97228383900003,0.122008
799,799,12.0,19.0,197.684082088,0.002017
800,800,12.0,19.0,269.639351012,0.023581
801,801,12.0,19.0,260.08358211,0.704325
802,802,12.0,19.0,126.749598437,0.053349
803,803,12.0,20.0,193.78403567,0.129867
804,804,12.0,20.0,166.558640596,0.557949
805,805,12.0,20.0,175.43731937599998,0.527565
806,806,12.0,20.0,188.261425258,0.57023
807,807,12.0,20.0,98.14970836139999,0.015964
808,808,12.0,21.0,163.32650345,0.050568
809,809,13.0,21.0,198.23922948400002,0.1118
810,810,5.0,8.0,70.52028932489999,0.164928
811,811,6.0,6.0,67.048181126,1.564626
812,812,8.0,7.0,222.987316964,0.073475
813,813,8.0,8.0,119.867583861,0.350053
814,814,8.0,8.0,122.385990649,2.07248
815,815,8.0,8.0,87.4599656634,0.817401
816,816,8.0,9.0,77.8463747112,2.34136
817,817,10.0,8.0,106.047631955,0.875906
818,818,10.0,9.0,107.57797297399999,0.211352
819,819,11.0,8.0,105.22250712600001,0.454212
820,820,12.0,7.0,160.453002113,1.195054
821,821,12.0,9.0,112.144574856,0.697296
822,822,5.0,5.0,39.935253211799996,0.96021
823,823,5.0,5.0,40.7429788826,0.46464
824,824,5.0,5.0,52.8170653404,0.7756850000000001
825,825,5.0,5.0,42.7221771383,0.71631
826,826,5.0,5.0,42.5942126525,0.84906
827,827,5.0,5.0,46.21772720680001,1.024427
828,828,5.0,5.0,56.460292843199994,0.83534
829,829,5.0,5.0,43.8504970471,0.7163579999999999
830,830,5.0,5.0,65.81308138029999,0.09956
831,831,5.0,5.0,56.34178006649999,0.98301
832,832,6.0,4.0,66.9620204095,0.431958
833,833,6.0,4.0,103.436645274,0.090306
834,834,6.0,4.0,89.80915383969999,0.134856
835,835,8.0,4.0,101.30386575799999,0.4693310000000001
836,836,3.0,5.0,88.1458506871,0.2973
837,837,4.0,5.0,50.8436008304,0.11844
838,838,5.0,5.0,96.1741663884,0.054636
839,839,5.0,5.0,70.29965538260001,0.24996
840,840,6.0,4.0,146.378332825,0.40547
841,841,6.0,4.0,127.463535464,0.734234
842,842,6.0,4.0,132.221150999,1.028376
843,843,6.0,5.0,98.2218005526,1.822829
844,844,9.0,5.0,123.521946233,0.39419
845,845,9.0,5.0,100.108643541,3.039611
846,846,9.0,5.0,197.252645278,0.0933
847,847,9.0,5.0,114.04906518700001,0.48645
848,848,10.0,4.0,247.32372800299999,0.64589
849,849,10.0,4.0,164.94598970299998,0.28204
850,850,10.0,4.0,145.47053610700002,1.056037
851,851,10.0,5.0,119.91712082,0.750674
852,852,10.0,5.0,111.13692932,1.05362
853,853,10.0,5.0,107.928495337,1.46602
854,854,10.0,5.0,141.141726914,0.213379
855,855,11.0,5.0,134.06411885100002,1.749669
856,856,11.0,5.0,150.188261496,0.6781550000000001
857,857,11.0,5.0,130.45131244700002,0.59436
858,858,11.0,5.0,124.25671869,0.631698
859,859,11.0,5.0,143.02447846200002,0.29635
860,860,11.0,5.0,119.876762253,0.551672
861,861,11.0,5.0,130.014281014,0.20007
862,862,11.0,5.0,118.158019132,0.559921
863,863,11.0,5.0,121.56566316,0.210374
864,864,11.0,5.0,129.730848565,0.113528
865,865,11.0,5.0,146.329622183,1.237953
866,866,11.0,5.0,102.976892535,1.30352
867,867,11.0,5.0,149.509795571,0.12174
868,868,12.0,3.0,148.932784571,0.146608
869,869,12.0,4.0,161.501613641,3.02301
870,870,12.0,4.0,194.356796884,0.17115
871,871,12.0,4.0,268.740193627,0.141374
872,872,12.0,4.0,200.42303594,0.041132
873,873,12.0,4.0,150.965283484,0.407263
874,874,12.0,4.0,143.059843066,0.000166
875,875,12.0,4.0,154.359622508,1.08682
876,876,12.0,4.0,155.78741871399998,0.13847
877,877,12.0,5.0,159.704761557,0.13758
878,878,12.0,5.0,178.022326197,0.07615
879,879,12.0,5.0,110.565599006,0.15939
880,880,13.0,3.0,153.777031566,0.47818
881,881,13.0,3.0,195.97856483299998,0.2208
882,882,13.0,3.0,150.161854998,0.150697
883,883,14.0,4.0,128.45559678,0.03488
884,884,14.0,4.0,425.758997304,0.43468
885,885,5.0,1.0,48.8803534404,0.960304
886,886,5.0,1.0,44.2845115166,3.921181
887,887,4.0,1.0,74.1398995988,3.385664
888,888,5.0,1.0,80.0427005968,0.8468610000000001
889,889,5.0,1.0,123.20734432399999,0.593046
890,890,6.0,1.0,132.708491411,0.35265100000000005
891,891,6.0,1.0,105.724264547,0.192983
892,892,6.0,1.0,144.37088499799998,0.104828
893,893,7.0,1.0,111.521851665,2.929233
894,894,8.0,1.0,120.83403637100001,0.15723800000000002
895,895,8.0,1.0,106.893706577,0.7548050000000001
896,896,8.0,1.0,107.362159561,0.652668
897,897,4.0,1.0,123.58847294200001,0.409463
898,898,7.0,1.0,195.24285490900002,2.426426
899,899,9.0,1.0,153.128149668,0.17626
900,900,9.0,1.0,144.392233589,0.171771
901,901,9.0,1.0,194.757462722,1.109733
902,902,9.0,1.0,104.13961433200001,0.708495
903,903,9.0,1.0,101.796551915,1.7165979999999998
904,904,10.0,1.0,151.295837015,46.192855
905,905,10.0,1.0,179.08822734,0.098665
906,906,10.0,1.0,132.99233406,1.430472
907,907,10.0,1.0,104.922725681,0.5239149999999999
908,908,10.0,1.0,165.396818545,12.916294
909,909,10.0,1.0,183.587964936,2.072499
910,910,10.0,1.0,101.329069394,3.542281
911,911,10.0,1.0,107.43909884899999,3.304937
912,912,10.0,1.0,106.45487185299999,5.07089
913,913,10.0,1.0,110.37355126700001,3.778991
914,914,10.0,1.0,109.490154921,1.643289
915,915,10.0,1.0,112.900243965,1.103232
916,916,10.0,1.0,113.450462764,11.835329
917,917,11.0,1.0,123.695479,0.912857
918,918,11.0,1.0,225.742646502,0.101974
919,919,11.0,1.0,118.34223528700001,0.490413
920,920,11.0,1.0,124.20155513,0.380107
921,921,11.0,1.0,106.90751332200001,0.485098
922,922,12.0,1.0,167.800203794,0.047843
923,923,12.0,1.0,208.767709372,0.432661
924,924,12.0,1.0,206.11968322200002,0.131998
925,925,12.0,1.0,175.54953517799999,0.06027
926,926,12.0,1.0,203.558624514,0.22313
927,927,12.0,1.0,194.255797344,30.542384
928,928,12.0,1.0,138.80212506,1.0867719999999998
929,929,12.0,1.0,110.872731716,0.541667
930,930,12.0,1.0,160.82157315,0.248395
931,931,12.0,1.0,158.22897123799999,0.145819
932,932,12.0,1.0,216.20222609,0.449849
933,933,12.0,1.0,126.897786001,0.291658
934,934,13.0,1.0,131.247535507,0.15498900000000002
935,935,13.0,1.0,133.71671259299998,0.23022
936,936,13.0,1.0,258.802052727,1.440424
937,937,13.0,1.0,145.770644002,0.270014
938,938,13.0,1.0,171.143702799,0.566652
939,939,13.0,1.0,172.63499389,0.472229
940,940,13.0,1.0,149.498911775,0.614441
